глагол,частота
probavtiti,13
svetati,13
nacrtati,13
razočarati,13
turnir,13
doseziti,13
akreditovati,13
probiti,13
izneveriti,13
dočekivati,13
kositi,13
crpiti,13
proteknuti,13
plagati,13
ružiti,13
podnestiti,13
zakažiti,13
preusmeriti,13
preovladavati,13
školivati,13
glas,13
koncentrisati,13
oterati,13
neutralisati,13
dosegnuti,13
saopštvavati,13
spojati,13
daviti,13
nožati,13
juriti,13
izvještavati,13
pojedinati,13
posvesti,13
deponovati,13
prevariti,13
probajtiti,13
napajati,13
pomoć,13
poklapati,13
ophoditi,13
pritisneti,13
mobilisati,13
zakazivati,13
rastati,13
vesti,13
izjednačiti,13
masažati,13
*,13
podrivati,13
izbjegavati,13
inovirati,13
zariti,13
zlostavljati,13
evoluirati,13
proleti,13
promatrati,13
pokažiti,12
mrzeti,12
eskalirati,12
prelepati,12
ugušiti,12
iznenađivati,12
sketi,12
zapasti,12
svratiti,12
deaktivirati,12
raspisiti,12
smirovati,12
odoleti,12
prijeći,12
volontirati,12
zauvesti,12
pobijediti,12
rješavati,12
prebati,12
shvaćati,12
otpad,12
smesti,12
ikonati,12
podariti,12
porušiti,12
nadopunjivati,12
optimizirati,12
provediti,12
udisati,12
ugovarati,12
preplitati,12
lokati,12
preimenovati,12
oblačiti,12
predvidati,12
traziti,12
programirati,12
zahvati,12
uštedati,12
osvežavati,12
pileti,12
stagnirati,12
razgledati,12
sužavati,12
šalati,12
javati,12
imitirati,12
destabilizovati,12
rasvesti,12
zapaziti,12
pridobiti,12
zaglaviti,12
portugati,12
upaliti,12
podržiti,12
poceti,12
začiniti,12
prljaviti,12
oplemenjivati,12
trčati,12
e-mati,12
realizirati,12
sati,12
provjerati,12
nadograđivati,12
iznova,12
penjati,12
agregati,12
pristajeti,12
preduzmeti,12
prebacovati,12
posjeti,12
ključevati,12
okolišati,12
primeti,12
podjeti,12
redefinisati,12
istiniti,12
nadmetati,12
gajiti,12
upuštati,12
regenerisati,12
bojkotovati,12
pomoziti,12
trčiti,12
oglasati,12
obojati,12
reprezentovati,12
poseći,12
zagrejtiti,12
posaditi,11
zakupiti,11
komplikovati,11
školovati,11
zapretiti,11
kompenzovati,11
propagirati,11
advokati,11
renovirati,11
citati,11
dopunjavati,11
protumačiti,11
rukovati,11
osmišljavati,11
okačiti,11
isplivati,11
paraleti,11
razotkrivati,11
odstranjivati,11
inhibirati,11
nagoveštavati,11
nadovezovati,11
zapisivati,11
sponzorisati,11
poveravati,11
zaroniti,11
obavijesti,11
mogu,11
proterati,11
zaokruživati,11
doseliti,11
mišiti,11
prelivati,11
poveći,11
oslići,11
sijati,11
digitalizovati,11
odužiti,11
navesiti,11
razrađivati,11
anulirati,11
iskopati,11
cvetati,11
provasiti,11
zvoniti,11
suzbiti,11
uzdržati,11
odznačiti,11
bar,11
odemoti,11
reportajati,11
eksplodirati,11
udarati,11
ukrati,11
dopirati,11
ispeći,11
nasleđivati,11
definirati,11
zamenati,11
uračunati,11
provocirati,11
zadužiti,11
napišiti,11
gađati,11
intervjuisati,11
obeshrabriti,11
ispravljati,11
premostiti,11
primijeniti,11
propratiti,11
poverivati,11
steti,11
operiti,11
izostaviti,11
zati,11
obznaniti,11
ljutiti,11
htjeti,11
silovati,11
oslikati,11
konstatirati,11
ubacovati,11
krčiti,11
uroditi,11
privoditi,11
sjediti,11
ventiti,11
obarati,11
utemeljiti,11
osluškovati,11
zavređivati,11
zapaliti,10
silaziti,10
iskočiti,10
preliti,10
udruživati,10
upijati,10
raspasti,10
pribavljati,10
streljati,10
maltretirati,10
čuvajtiti,10
buniti,10
usprotivati,10
mastiti,10
pospiti,10
kamoliti,10
prisiljavati,10
priličiti,10
opažati,10
odreagovati,10
iščekovati,10
slomiti,10
zalaziti,10
ukraditi,10
smejati,10
odležavati,10
počniti,10
igati,10
regrutovati,10
odrastajati,10
migrirati,10
omekšati,10
proizvediti,10
uzgajati,10
zalijepiti,10
rezervišiti,10
vući,10
oporezivati,10
spaliti,10
cvetiti,10
prognozirati,10
registrujtiti,10
pokajati,10
duvati,10
odavditi,10
nadoknada,10
procjenjivati,10
izvukati,10
posumnjati,10
odmaći,10
pričekati,10
vrteti,10
zar,10
pojestiti,10
spoznavati,10
trijumfovati,10
popričati,10
promišljati,10
raspustiti,10
sputavati,10
zasaditi,10
obitavati,10
producirati,10
taložiti,10
izglasati,10
nadzirati,10
plesati,10
pokvariti,10
oseći,10
solidarisati,10
nadziriti,10
rentirati,10
pogotovati,10
revitalizovati,10
pobegneti,10
utjeti,10
kazeti,10
izmijeniti,10
okriviti,10
umetniti,10
učitavati,10
kopati,10
evocirati,10
smišljati,10
usmjeriti,10
vrtići,10
saditi,10
šutirati,10
pokažati,10
priča,10
pretući,10
relaksirati,10
potisnuti,10
savjetovati,10
ujedinjivati,10
šokirati,10
uoći,10
indeksirati,10
poklopiti,10
impresionirati,10
zarobiti,10
podsjećati,10
odoliti,10
pomisati,10
uzdići,10
dohvatiti,9
pretočiti,9
umiriti,9
ambalagati,9
otpremati,9
kontrolišeti,9
zimati,9
susrestiti,9
uredjati,9
kombinuvati,9
doživljati,9
osvetljavati,9
listati,9
obrišati,9
komentirati,9
prestići,9
rasipati,9
bolovati,9
ispostavljati,9
ispustiti,9
inkorporirati,9
odslikavati,9
zarasti,9
?ti,9
lomiti,9
doznati,9
spirati,9
obući,9
raskinuti,9
poverovati,9
gomilati,9
overiti,9
siti,9
otkazivati,9
nahraniti,9
klići,9
slići,9
umetneti,9
sniziti,9
iznaći,9
plakati,9
bližiti,9
iseckati,9
streamati,9
kontrolišiti,9
premještati,9
podvrgavati,9
donestiti,9
informišeti,9
naškoditi,9
raspitati,9
probijati,9
uzivati,9
podniti,9
usaglašavati,9
raduvati,9
obezbijediti,9
prihvaćati,9
osnaživati,9
dynati,9
zaviriti,9
upititi,9
ucestvovati,9
utkati,9
dežurati,9
prisvajati,9
daliti,9
podoviti,9
prodiriti,9
radivati,9
uznemiriti,9
dužiti,9
procediti,9
sedneti,9
mt:ti,9
dočaravati,9
dovoziti,9
maštati,9
obilježavati,9
pauzirati,9
arhivirati,9
ušiti,9
prepoloviti,9
sabrati,9
uzdrmati,9
odgajati,9
naočati,9
psati,9
asistirati,9
oživljavati,9
preoblikovati,9
okružiti,9
zavesti,9
stiditi,9
obavještavati,9
potresti,9
garantirati,9
sukobiti,9
razbijati,9
informišiti,9
grupisati,9
iphoniti,9
zaslonati,9
umetnuti,9
predomisliti,9
požuriti,9
promovišeti,9
adresirati,9
opirati,9
obustavljati,9
čl.,9
pripaziti,9
otkažati,9
akumulirati,9
e-postiti,9
ispariti,9
umnožavati,9
ukrštati,9
pripovedati,9
zadobivati,9
obraći,9
usredotočiti,9
žiti,9
nazirati,9
jačiti,9
odjekivati,9
savladavati,9
sjetiti,9
informirati,9
zavoditi,9
prestaneti,9
kotirati,9
prevladati,9
loviti,9
otplaćivati,9
prinositi,9
relativizovati,9
transformiti,9
prevaliti,9
naručivati,9
maksimizovati,9
trasirati,9
otpuštati,9
zakaziti,9
organizovti,9
objavati,9
zastajati,8
proživeti,8
ojačavati,8
zastrašivati,8
maksimizirati,8
opljačkati,8
ujutru,8
propisiti,8
forsirati,8
povučeti,8
ljubiti,8
otisnuti,8
grešiti,8
ograditi,8
preovladati,8
zamjenjivati,8
oponašati,8
zaputiti,8
prijelaziti,8
paneti,8
raspariti,8
rabiti,8
ohragriti,8
crno-beti,8
drugdjati,8
motivirati,8
odupreti,8
iseciti,8
razboliti,8
izmicati,8
opteretiti,8
pričvrstiti,8
procijeniti,8
osvrćiti,8
proživjeti,8
izmeti,8
raspad,8
jemčeti,8
varati,8
sporazumeti,8
naseliti,8
premazati,8
hrana,8
diveti,8
ustručavati,8
sabirati,8
ustupati,8
rasteretiti,8
zacrtati,8
okusiti,8
selektovati,8
konsolidovati,8
razmjenjivati,8
fascinirati,8
aludirati,8
ispitujati,8
učlaniti,8
prizivati,8
izdejstvovati,8
izmjeriti,8
nastradati,8
uznemiravati,8
dijagnostikovati,8
skroziti,8
presecati,8
profilisati,8
prikriti,8
odrisati,8
poprimati,8
obelodaniti,8
potresati,8
identifikovti,8
arhanđeti,8
remeti,8
isprazniti,8
nizati,8
identificirati,8
prokomentarisati,8
svjesti,8
navijati,8
pologati,8
odjeknuti,8
radoznati,8
ozvaničiti,8
odnos,8
iznići,8
ki,8
proživljavati,8
opraštati,8
nastanjivati,8
prkositi,8
sjedinjivati,8
koncipirati,8
zadirati,8
podsvesti,8
lepiti,8
eksploatisati,8
urušiti,8
progoniti,8
unazati,8
istrajavati,8
rastvoriti,8
nastaniti,8
ziveti,8
ćutiti,8
servisirati,8
poslujiti,8
sjesti,8
cijeniti,8
blediti,8
objasti,8
preterivati,8
signalizirati,8
slijesti,8
poroditi,8
savijati,8
eskadriti,8
opominjati,8
smještati,8
regulirati,8
uveličati,8
okušati,8
prezentirati,8
zavoleti,8
nauditi,8
posoliti,8
uliti,8
generirati,8
otpremiti,8
premeštati,8
implantati,8
kočiti,8
poprimiti,8
manastirati,8
istopiti,8
umnožiti,8
otključavati,8
ponesiti,8
modifikovati,8
mutiti,8
kraditi,8
uživaći,8
reklamirati,8
ispovedati,8
osvetiti,8
kulminirati,8
orasti,8
diskreditovati,8
izricati,8
sutrati,8
radujati,8
operisati,8
posavetovati,8
potonuti,8
potvrdovati,8
naročiti,8
čećati,8
nadomestiti,8
dostavati,8
nominovati,8
jenjavati,8
spakivati,8
voljeti,8
topiti,8
nabrajati,8
spašavati,8
primijeti,8
izvinjavati,8
izdići,7
degradirati,7
izvuki,7
sežati,7
stećniti,7
razrešavati,7
raspitivati,7
slivati,7
presreti,7
ponižavati,7
naovati,7
izmestiti,7
zakačiti,7
zračiti,7
plačiti,7
obuzdati,7
nicati,7
sjedati,7
odsvirati,7
kombinirati,7
nagovarati,7
pridonositi,7
ručati,7
pomageti,7
stojiti,7
pridonijeti,7
promisliti,7
kafiti,7
dospiti,7
upadati,7
razarati,7
poraziti,7
dobrodošati,7
sočivati,7
vizuelizovati,7
usmjeravati,7
plutati,7
izlažiti,7
razoriti,7
rastužiti,7
preurediti,7
kušati,7
prednjagati,7
minimizovati,7
razvlačiti,7
odredabati,7
odseći,7
pomišljati,7
papučiti,7
razotkriti,7
ogranisati,7
nadahnuti,7
otopiti,7
vezivati,7
poprskati,7
sazrevati,7
propitovati,7
fiksirati,7
utrošiti,7
igratiti,7
upražnjavati,7
imа,7
znаči,7
staćati,7
prisustovati,7
utabati,7
resetovati,7
primjećivati,7
ocjenjivati,7
besniti,7
parirati,7
dignuti,7
izvojevati,7
reformišati,7
sukobljavati,7
ispaliti,7
prof.dr,7
karakterizirati,7
propatiti,7
žuditi,7
naknaditi,7
raspodjeti,7
izdizati,7
sustav,7
isperiti,7
skuvati,7
smeniti,7
pocinjati,7
doticati,7
časati,7
zaostati,7
prosljeđivati,7
preplaviti,7
zameriti,7
emitirati,7
prehraniti,7
razilaziti,7
pretrpjeti,7
popustati,7
skicirati,7
tematizovati,7
kliziti,7
obrasti,7
pobjeći,7
anketirati,7
prevuciti,7
odmicati,7
sugerirati,7
odredjivati,7
domoći,7
korespondirati,7
premivati,7
isterati,7
periti,7
ispunati,7
ublagati,7
nanesiti,7
šaljiti,7
prevenirati,7
ogoliti,7
nadjati,7
povređivati,7
pridodati,7
luditi,7
izbegneti,7
dopremati,7
obezbedjivati,7
iziskivati,7
očitati,7
definišati,7
proganjati,7
sustići,7
popisati,7
svidjeti,7
odolevati,7
zbivati,7
dobati,7
pruzati,7
znaciti,7
temeljiti,7
sniti,7
skijati,7
a,7
prijavljiveti,7
prespavati,7
ponadati,7
potiskovati,7
presušiti,7
potpišiti,7
prepisati,7
sprijateljiti,7
skaciti,7
podvesti,7
obreti,7
zainteresivati,7
privići,7
razići,7
konfigurisati,7
uvrediti,7
potaknuti,7
pržiti,7
ugoditi,7
zaći,7
inspirirati,7
susretneti,7
uštedjeti,7
prisetiti,7
sagorevati,7
naštetiti,7
propovedati,7
preokreniti,7
uvlačiti,7
bobovati,7
otkažiti,7
iritirati,7
slutiti,7
nazoveti,7
dodaviti,7
gumbiti,7
bodovati,7
preusmeravati,7
pozajmljivati,7
sunčati,7
izbrišiti,7
proklamovati,7
saradjivati,7
mariti,7
potaći,7
praznovati,7
overavati,7
napomeniti,7
potencirati,7
ispraćati,7
dići,7
upriličiti,7
uskočiti,6
zaoštriti,6
podati,6
slitati,6
procvetati,6
hladiti,6
konsultujeti,6
uprtiti,6
aplikovati,6
saopćiti,6
ulažiti,6
konkretizovati,6
rentati,6
uobličiti,6
zavesa,6
hapsiti,6
zamesiti,6
nadoći,6
deinstalirati,6
vuki,6
zasladiti,6
izmešati,6
obavlјaju,6
zagledati,6
otkrijtiti,6
stanivati,6
inficirati,6
zadiviti,6
poleti,6
iscrpljivati,6
utipkati,6
štetiti,6
znameniti,6
provriti,6
liječiti,6
moliti,6
kuvajtiti,6
preklapati,6
kvantifikovati,6
pobeda,6
razgrađivati,6
nadvladati,6
čujesti,6
indukovati,6
plemeniti,6
porađati,6
protestvovati,6
regati,6
iskoreniti,6
kvariti,6
maskirati,6
skacati,6
konstituisati,6
odupirati,6
osuda,6
naslikati,6
poštivati,6
zadebljati,6
mirovati,6
obezbedovati,6
reformisati,6
sandučiti,6
etiketirati,6
usisati,6
rezimirati,6
kreći,6
spavaći,6
mjći,6
magneti,6
objedinjati,6
pridobivati,6
jubilovati,6
iznijeti,6
poleteti,6
natjerati,6
grupirati,6
sahraniti,6
smetiti,6
pohoditi,6
importirati,6
aktuelizovati,6
duplirati,6
potući,6
oblikovtiti,6
proraditi,6
prozvati,6
potkrepljivati,6
naleteti,6
obezbjeđivati,6
vaspitati,6
izolivati,6
postulati,6
pastiti,6
istrošiti,6
iseliti,6
komentariti,6
osecati,6
blagati,6
četvrtfinati,6
zumirati,6
murati,6
oboleti,6
udovoljiti,6
dopremiti,6
sažiti,6
prednjačiti,6
dinstati,6
nazdraviti,6
usredsređivati,6
izadjati,6
izradjivati,6
izmamiti,6
nalikovati,6
otititi,6
pjevati,6
promešati,6
ukrcati,6
šaljati,6
ćuti,6
tipkati,6
dovršavati,6
konstruišati,6
suzdržati,6
ispirati,6
venčati,6
pešačiti,6
marširati,6
pumpati,6
očiti,6
kuvatiti,6
raspolažeti,6
gasti,6
sedati,6
preklopiti,6
idesti,6
specifikovati,6
prevestiti,6
problematizovati,6
lišiti,6
izmena,6
nadilaziti,6
oforeti,6
intelisati,6
prepuniti,6
zapanjiti,6
gumbti,6
nadmašivati,6
opozivati,6
zavladati,6
odmor,6
predočavati,6
prekiniti,6
prodaveti,6
pogurati,6
utišati,6
prevladavati,6
poraditi,6
komandovati,6
potpadati,6
rastopiti,6
preporoditi,6
otudati,6
idići,6
zalepiti,6
prohodati,6
pobijati,6
repromaterijati,6
vići,6
ocediti,6
pričiniti,6
obrazlagati,6
zastaneti,6
pretoći,6
spasati,6
isušivati,6
definišiti,6
zlati,6
curiti,6
masirati,6
priđeti,6
upropastiti,6
simbolisati,6
odbacivati,6
minimalizovati,6
umemoti,6
privatizovati,6
prohladiti,6
transformirati,6
proslavati,6
crpeti,6
popularizovati,6
umrati,6
isplata,6
farbati,6
pobiti,6
postojiti,6
sazivati,6
očitivati,6
prezirati,6
vredeti,6
skineti,6
raspodeljivati,6
uporabati,6
vrijesti,6
podijeti,6
prodirati,6
posvedočiti,6
rastaviti,6
nadovezati,6
iskorišćavati,6
veleti,6
subvencionisati,6
prisvojati,6
salati,6
gravitirati,6
komaditi,6
sazreti,6
ukucati,6
putovtiti,6
preuzemoti,6
žalba,6
preobraziti,6
proključati,6
okončavati,6
pijeti,6
odleteti,6
duga,6
uzavreti,6
useliti,6
istupati,6
nakupljati,6
rekviziti,6
provlačiti,6
očitavati,6
skončati,6
osvanuti,6
izbaviti,6
pokoravati,6
dao,6
vežati,6
prenesiti,6
pređiti,6
ulijevati,5
upad,5
ušuškati,5
praštati,5
seleti,5
stažirati,5
nervirati,5
podređivati,5
oživesti,5
vibrirati,5
bilježiti,5
smijeniti,5
ilititi,5
proslijediti,5
skreniti,5
diverzifikovati,5
pregaziti,5
useći,5
podgraći,5
nadopunjavati,5
zakomplikovati,5
odsustvovati,5
izmeštati,5
pretacati,5
кao,5
podcrtati,5
isprovocirati,5
ucenjivati,5
ošteti,5
odgađati,5
promicati,5
prelati,5
otetiti,5
čupasti,5
rijesti,5
potceniti,5
prigrliti,5
gladovati,5
kazavati,5
potrčati,5
prebrojati,5
izmišljati,5
valati,5
zamerati,5
zgrabiti,5
ovlašćivati,5
sarađivtiti,5
naslućivati,5
izleti,5
preobražavati,5
ohrabrivati,5
ukrstiti,5
oporezovati,5
osvestiti,5
podrediti,5
postaći,5
otpasti,5
izneseti,5
konstativati,5
snabdeti,5
prečišćavati,5
predstavlјaju,5
zaceti,5
zalediti,5
zidati,5
ocena,5
odugovlačiti,5
zažaliti,5
izroditi,5
pletiti,5
uvjeravati,5
spaljivati,5
unajmiti,5
potcenjivati,5
preduvjeti,5
uskladištiti,5
otarasiti,5
izvrgavati,5
sortiti,5
podražavati,5
pomakneti,5
prestižati,5
visati,5
rasterati,5
videli.,5
razvrstati,5
penjetiti,5
brusiti,5
zbuniti,5
vrednujati,5
predvidjeti,5
zahuktati,5
iscrtati,5
ponoći,5
probiveti,5
prezati,5
polirati,5
povinovati,5
digneti,5
obeshrabrivati,5
očarati,5
zapažati,5
uvidjeti,5
klavirati,5
uzevšiti,5
usložnjavati,5
prepliti,5
isprobavati,5
proterivati,5
blistati,5
uloviti,5
kritizirati,5
akcentovati,5
oslovljavati,5
io,5
uploviti,5
zapamti,5
pribegavati,5
odabiti,5
zaliti,5
sačećati,5
prenoći,5
uznapredovati,5
dorasti,5
upiseti,5
nadigrati,5
dirnuti,5
posuđati,5
presrestiti,5
obelodanjivati,5
zaduživati,5
onemogući,5
kodirati,5
odlaskati,5
otpočniti,5
živ,5
cuvati,5
krstiti,5
utopiti,5
nafta,5
ravnati,5
briljirati,5
camati,5
kupasti,5
izliti,5
pobrineti,5
poreći,5
provući,5
stasavati,5
transponovati,5
štavisati,5
udjati,5
prilagodjavati,5
sklanjati,5
đubriti,5
uroniti,5
iskoračiti,5
okrepiti,5
preležati,5
podvučiti,5
rasprodati,5
magati,5
preplanuti,5
vježbati,5
nadaljati,5
snabdijevati,5
prosipati,5
odvažiti,5
јe,5
ulepšavati,5
potjeti,5
odžati,5
nuti,5
ratiti,5
sjetati,5
obvezati,5
izjednačavati,5
otpočinjati,5
shvatići,5
lišavati,5
prisjeti,5
iscediti,5
veličati,5
raspolaziti,5
prevagnuti,5
provozati,5
kormiti,5
flotiti,5
pronadjeti,5
falsifikovati,5
lati,5
pomeniti,5
vrebati,5
obojiti,5
kladiti,5
pleniti,5
pritiskati,5
uravnotežiti,5
zakoniti,5
krvariti,5
zazvoniti,5
prisvojiti,5
›,5
naslutiti,5
kazna,5
anticipirati,5
kuhati,5
lažati,5
mišići,5
razložiti,5
slusati,5
razjašnjavati,5
hidrirati,5
ugojiti,5
umesiti,5
odslušati,5
obrušavati,5
pomicati,5
oticati,5
iti,5
izričiti,5
oljuštiti,5
tariti,5
uparivati,5
produljiti,5
placati,5
iznajati,5
učeći,5
navikavati,5
krstariti,5
inspirišeti,5
vlasteti,5
prožeti,5
obuciti,5
omalovažavati,5
uvrštavati,5
demontirati,5
prelomiti,5
rasvetati,5
razmnožavati,5
namirovati,5
refinansirati,5
prepraviti,5
prisluškovati,5
uvesati,5
marginalizovati,5
pljačkati,5
oteti,5
refundirati,5
rasliti,5
licencirati,5
iseći,5
zamonašiti,5
nalepiti,5
špijunirati,5
pomjerati,5
penzionisati,5
ispoljati,5
prigrabiti,5
osvježiti,5
sakrivati,5
vjenčati,5
toboziti,5
donesiti,5
stoljeti,5
cementirati,5
vreći,5
fotografiseti,5
glorifikovati,5
mreža,5
upamtiti,5
premošćavati,5
postigniti,5
provaliti,5
tvitovati,5
svidjati,5
popeliti,5
proljeti,5
naginjati,5
okrepljivati,5
uposliti,5
pomilovati,5
ženiti,5
odjetati,5
prekinati,5
nadmudriti,5
pridati,5
davasiti,5
mjeriti,5
patentirati,5
recitovati,5
zajamčiti,5
sednuti,5
obogati,5
senzibilisati,5
suputi,5
sublimirati,5
zaokupiti,5
siriti,5
osvrtiti,5
reagojati,5
napiseti,5
obesmišljavati,5
zavarati,5
oplemeniti,5
večerati,5
potpomagati,5
lići,5
umrežiti,5
osnujati,5
začuditi,5
zabavati,5
prianjati,5
rasturiti,5
odupremoti,5
optimizovti,5
raščistiti,5
izgurati,5
prodiskutovati,5
ustanovljavati,5
ponestiti,5
pretražuti,5
kremati,5
htetiti,5
mami,5
jesati,5
4,5
raspraviti,5
nadvijati,5
obučeti,5
diferencirati,5
naoružati,5
pomaknuti,5
makadati,5
primaći,5
otrgnuti,5
nagnati,5
zapeći,5
obavlјa,5
izvuciti,5
otuđivati,5
dočećati,5
financirati,5
podsmevati,5
utihnuti,5
hostovati,5
presiti,5
svraćati,5
učinkoviti,4
zaviti,4
dotaknuti,4
nagađati,4
sacuvati,4
vlažiti,4
zbunjivati,4
liniti,4
utešiti,4
iseo,4
miješati,4
previđati,4
prekriti,4
obrati,4
markirati,4
podučiti,4
rashladiti,4
titrati,4
preorijentisati,4
krojiti,4
proputovati,4
iščeziti,4
promasiti,4
ružičasti,4
rukohvati,4
apsorbirati,4
jašiti,4
precrtati,4
obrušiti,4
skoncentrisati,4
optereti,4
seckati,4
legati,4
proistećati,4
razdeti,4
ugošćivati,4
cetiti,4
nauciti,4
upliti,4
izuzimati,4
raspodeliti,4
maršati,4
sletiti,4
nasrnuti,4
fkolovati,4
opslužiti,4
bešati,4
žalati,4
sroditi,4
odrzavati,4
prepisivati,4
kraći,4
ubeđivati,4
prebrisati,4
projektiti,4
gomiti,4
ponestati,4
uvežbati,4
uslužiti,4
urušavati,4
zagrliti,4
primajtiti,4
nadjačati,4
sesti,4
zastrašiti,4
uzviknuti,4
konstruisati,4
dosegati,4
poštedeti,4
tapkati,4
njegivati,4
pretstavljati,4
poniriti,4
odazivati,4
premijati,4
ismevati,4
uzimajtiti,4
utrostručiti,4
opišiti,4
taći,4
sistematizovati,4
povezovati,4
izjaloviti,4
datotekati,4
rađasti,4
dečivati,4
prozivati,4
zakupljivati,4
posuditi,4
otplatiti,4
bravati,4
delati,4
ujednačiti,4
odgledati,4
apartmaniti,4
preporucovati,4
nanomaterijati,4
iskopavati,4
reka,4
sponzorirati,4
uvučiti,4
otac,4
vijoriti,4
preživiti,4
gajati,4
bržati,4
unestiti,4
ugrejati,4
sprema,4
racionalizovati,4
pristaneti,4
vrištati,4
koronavirusati,4
zamotati,4
appraisati,4
zadivljivati,4
zamrzavati,4
žudeti,4
pokleknuti,4
sustaviti,4
srestiti,4
razvijtiti,4
otimati,4
lažirati,4
obmanjivati,4
remetiti,4
potporiti,4
razmisljati,4
zahtev,4
pogledaš,4
dekonstruisati,4
okupati,4
tešiti,4
retiti,4
umarširati,4
ocrtavati,4
odslužiti,4
prestaniti,4
omekšavati,4
podmazovati,4
obložiti,4
referisati,4
školujati,4
dodijeti,4
trinaestiti,4
nadjetati,4
raniti,4
naneseti,4
imаli,4
zaokupljati,4
pržati,4
zadavati,4
prevara,4
pronositi,4
neciti,4
uredati,4
suzbijati,4
ozdraviti,4
poigrati,4
replicirati,4
paničiti,4
oklijevati,4
prisloniti,4
pripajati,4
žena,4
pođiti,4
nasati,4
preuzmeti,4
ležajevati,4
stipendirati,4
uvjeti,4
uzglavljati,4
prav,4
štrčiti,4
broditi,4
upotpunjavati,4
sinhronizoveti,4
visoti,4
odvoziti,4
točiti,4
puki,4
kotrljati,4
tati,4
optužati,4
integrirati,4
omogucavati,4
unutrati,4
podrumiti,4
slepiti,4
spreciti,4
obradoveti,4
udasti,4
zakuvati,4
dešifrovati,4
harmonizovati,4
odgoditi,4
sejati,4
bodljikavati,4
profunkcionisati,4
zaprimiti,4
zeliti,4
izliječiti,4
vrsiti,4
naiti,4
zbližavati,4
nadahnjivati,4
ovladavati,4
kurirati,4
raspršiti,4
uzvrati,4
dolikovati,4
ređati,4
fotografirati,4
odvrati,4
---,4
iscrtavati,4
izvirati,4
poskočiti,4
naizgleti,4
pročistiti,4
poniziti,4
manjkati,4
raspršovati,4
privučiti,4
namjestiti,4
podižati,4
pogagati,4
trkati,4
perati,4
peciti,4
iskomplikovati,4
sviditi,4
jagnjeti,4
prikačiti,4
dekarbonizovati,4
stopiti,4
burati,4
specificirati,4
istaćnuti,4
plešiti,4
premažiti,4
specialiti,4
evakuisati,4
unajati,4
nadirati,4
rasvetliti,4
nazadovati,4
strepiti,4
posramiti,4
prolivati,4
potkrepiti,4
zbiti,4
poučiti,4
legalizovati,4
nabujati,4
granisati,4
parafrazirati,4
kanalisati,4
zaboravati,4
odseliti,4
obrnuti,4
ocekivati,4
navući,4
posustati,4
nagibati,4
sporiti,4
obuzeti,4
podrijeti,4
prigovarati,4
podignuti,4
uboditi,4
rameti,4
iznesiti,4
modulirati,4
osluškivati,4
izgoreti,4
ulogujtiti,4
dekorisati,4
bankrotirati,4
spaziti,4
automatizovti,4
poistovećivati,4
oboljevati,4
grliti,4
integrišeti,4
pozirati,4
korisiti,4
ocrniti,4
orašasti,4
igrajtiti,4
preslikavati,4
previditi,4
skoliozati,4
kati,4
poštovtiti,4
utrljati,4
glupiti,4
odlepiti,4
popuštati,4
mobilizovati,4
latiti,4
slika,4
drukčivati,4
poučavati,4
cekati,4
moraš,4
dokučiti,4
zbrinjavati,4
su,4
osvrneti,4
slikoviti,4
dočepati,4
osvrniti,4
kriptirati,4
raskrinkavati,4
granulati,4
drenagati,4
pljuvati,4
vizualizirati,4
meandrirati,4
uzgati,4
mazati,4
obecati,4
predjati,4
razlagati,4
pokrijtiti,4
communautarariti,4
dugati,4
podviti,4
objediti,4
zablistati,4
četovati,4
sažeti,4
svest,4
obezbjediti,4
klatiti,4
razrediti,4
opozvati,4
prebivati,4
klanjati,4
pretpregleti,4
razaznati,4
skalirati,4
odagnati,4
rasterećivati,4
rituati,4
iznervirati,4
odspojiti,4
nagomilati,4
baštiniti,4
naoružavati,4
razlučiti,4
rаdi,4
upošljavati,4
opijati,4
pogubiti,4
nemovati,4
prijeti,4
pješačiti,4
prihodovati,4
otpočnuti,4
razvući,4
zapratiti,4
razboleti,4
dozirati,4
zasijati,4
zapovesti,4
poštediti,4
iskriviti,4
opstruišati,4
padneti,4
dedeti,4
kultivisati,4
zbližiti,4
umati,4
odvlačiti,4
bojiti,4
postojjati,4
otpadati,4
zaintrigirati,4
zgaziti,4
oblagati,4
zažmuriti,4
listiti,4
glati,4
evaluirati,4
alocirati,4
uzdignuti,4
ima,4
udar,4
prerastajati,4
prskati,4
politizovati,4
podmukati,4
prekoračivati,4
proširuvati,4
preseći,4
izlivati,4
preparati,4
iskristalisati,4
turati,4
skakati,4
igrasti,4
potpomogniti,4
odmagati,4
nasipati,4
htiti,4
lakirati,4
zakagati,4
modernizovti,4
ubrzajtiti,4
reprodukivati,4
razblažiti,4
nameštati,4
umijeti,4
zaplakati,4
podruti,4
participirati,4
mehurići,4
posluziti,4
desavati,4
spanati,4
preteći,4
udahniti,4
izabrešeti,4
barati,4
pečeti,4
napišati,4
sudariti,4
događaj,4
rezervati,4
sаmo,4
iščekivati,4
brendirati,4
ključati,4
izdisati,4
užinati,4
dodelјuje,4
podesivati,4
pronaciti,4
ugaoniti,4
zakasniti,4
vikati,4
nadovegati,4
razvrstavati,4
požaliti,4
visiti,4
aplaudirati,4
ludilo,4
izmaći,4
čist,4
uzdati,4
paketiti,4
ustvrditi,4
ukrastiti,4
anđeti,4
neznati,4
