infinitive_latin,frequency
uticati,48
pokretati,48
ispiti,48
osvetljavati,48
попити,47
издати,47
повремено,47
високо,47
умирити,47
објавити,47
стога,47
обилазити,47
promicati,47
apsolutno,47
ustuknuti,47
drukčije,47
oduzeti,47
srećno,47
uzdržati,47
umoriti,47
zapamtiti,47
presijavati,47
značajno,47
vešati,47
zbunjivati,47
okačiti,47
однети,46
зачути,46
заспати,46
махати,46
проводити,46
дрхтати,46
заустављати,46
prekrstiti,46
dopreti,46
mariti,46
zaraditi,46
povratiti,46
zahvaliti,46
nedostajati,46
topiti,46
unutra,46
natovariti,46
prikazivati,46
vređati,46
pritrčati,46
izleteti,46
kucati,46
zapravo,46
гасити,45
јурити,45
замишљати,45
сложити,45
направити,45
пружати,45
прилазити,45
обећати,45
урадити,45
возити,45
затећи,45
потражити,45
трошити,45
испитивати,45
ukrasiti,45
odazvati,45
grejati,45
pomiriti,45
pozdravljati,45
napola,45
zgrabiti,45
otimati,45
podmetnuti,45
poverovati,45
rastajati,45
осудити,45
drugačije,45
ишчезнути,44
тицати,44
сакрити,44
плаћати,44
покрити,44
продавати,44
бележити,44
страшно,44
стављати,44
преводити,44
vatreno,44
sastojati,44
sretati,44
prepustiti,44
loviti,44
izgraditi,44
savijati,44
pripremiti,44
srediti,44
hladno,44
jecati,44
poludeti,44
dunuti,44
dovući,44
pretiti,44
dodirnuti,44
zaći,44
odati,44
slikati,44
извршити,44
слагати,44
umirivati,44
ретко,43
понудити,43
тући,43
икад,43
малочас,43
виђати,43
предавати,43
затварати,43
покушавати,43
чудити,43
рушити,43
skakutati,43
škripati,43
prezrivo,43
dodirivati,43
namignuti,43
treptati,43
udati,43
ponešto,43
zavaliti,43
skidjeti,43
isterati,43
слутити,43
prirodno,43
napuniti,43
tešiti,43
doista,43
pop,43
рађати,42
поклонити,42
зачудити,42
испуњавати,42
слабо,42
слободно,42
разбити,42
пуцати,42
проговорити,42
нестајати,42
преносити,42
ispružiti,42
ispadati,42
izustiti,42
osmehivati,42
pevušiti,42
iznutra,42
okružiti,42
razabrati,42
zaviriti,42
buniti,42
preteći,42
čudno,42
zakačiti,42
resiti,42
zakucati,42
hitati,42
letelo,42
prijateljski,42
udesiti,42
kupati,42
porasti,42
ujutro,42
седати,41
дружити,41
почивати,41
скочити,41
насмејати,41
одржавати,41
схватати,41
мирисати,41
slegati,41
namestiti,41
počivati,41
čestitati,41
pomoliti,41
postići,41
iskočiti,41
važiti,41
izvinjavati,41
opisivati,41
ushititi,41
zalupiti,41
uvis,41
malo-pomalo,41
plivati,41
oblačiti,41
iskriviti,41
skideti,41
zaneti,41
zanositi,41
dočekivati,41
skrivati,41
кратко,40
висити,40
препознати,40
положити,40
избацити,40
одбити,40
доживети,40
свакако,40
бројати,40
уживати,40
пољубити,40
поделити,40
opasati,40
zadovoljiti,40
uzbuđivati,40
popreko,40
potresti,40
razlegati,40
raspravljati,40
gunđati,40
par,40
odjuriti,40
kružiti,40
razboleti,40
obuhvatiti,40
izdvojiti,40
zabeležiti,40
začuđeno,40
osloniti,40
uznemireno,40
прилично,39
лупати,39
зависити,39
изразити,39
поменути,39
збунити,39
ступити,39
једноставно,39
завршавати,39
саградити,39
указати,39
сместити,39
uneti,39
odobravati,39
požaliti,39
stradati,39
proučavati,39
propuštati,39
prodirati,39
oglasiti,39
predlagati,39
naime,39
odjeći,39
pribrati,39
zatezati,39
otkinuti,39
označavati,39
okruživati,39
спремити,38
размишљати,38
наступити,38
збиља,38
пећи,38
насликати,38
одјекивати,38
ломити,38
сачекати,38
решавати,38
разликовати,38
укратко,38
polagati,38
jeknuti,38
utoliko,38
boraviti,38
prijaviti,38
razvijati,38
pokvariti,38
uperiti,38
usuditi,38
poželeti,38
zviždati,38
zalutati,38
lupkati,38
gristi,38
pobiti,38
upotrebiti,38
ionako,38
izmučiti,38
dosaditi,38
nemirno,38
kažnjavati,38
обавити,37
приближавати,37
ускоро,37
опрезно,37
затражити,37
гурати,37
одлучно,37
исписати,37
скренути,37
газити,37
отимати,37
plesti,37
stenjati,37
naglas,37
prenijeti,37
grčevito,37
smešiti,37
taman,37
nipošto,37
ratovati,37
ukloniti,37
prisetiti,37
poraziti,37
zahvatiti,37
dremati,37
nameravati,37
savršeno,37
uzdisati,37
dodavati,37
oživeti,37
smenjivati,37
slomiti,37
streljati,37
otvorisati,37
бринути,36
распитивати,36
избити,36
испасти,36
указивати,36
изволети,36
бирати,36
послужити,36
изабрати,36
обући,36
razilaziti,36
klatiti,36
odmahnuti,36
obasjati,36
neposredno,36
pokrivati,36
otegnuti,36
spadati,36
meriti,36
grliti,36
široko,36
odmeriti,36
odmahivati,36
preporučiti,36
svanuti,36
organizovati,36
prethodno,36
pokatkad,36
opustiti,36
uzdizati,36
oslobađati,36
pogađati,36
grubo,36
izbacivati,36
podignuti,36
prineti,36
izdaleka,36
ginuti,36
čudnovato,36
usniti,36
začusiti,36
kazniti,36
сликати,36
obeležiti,36
meširiti,36
докле,35
отпутовати,35
наједном,35
двапут,35
пристати,35
осветлити,35
стезати,35
летјети,35
поднети,35
уредити,35
сећи,35
svakodnevno,35
osvestiti,35
navratiti,35
trenutno,35
ženiti,35
legnuti,35
usprotiviti,35
skretati,35
popravljati,35
udahnuti,35
dozivati,35
odavati,35
zbiti,35
napipati,35
zaklanjati,35
prebacivati,35
odrastati,35
razdvojiti,35
sahranjivati,35
opkoliti,35
razjasniti,35
pecati,35
obavezno,35
spomenuti,35
доказивати,35
predveče,35
napadati,35
stišati,35
odreći,35
строго,34
повезати,34
скидати,34
запалити,34
замолити,34
лећи,34
упадати,34
боловати,34
započeti,34
uvlačiti,34
svega,34
iseći,34
smeniti,34
odmicati,34
odmarati,34
zimi,34
gutati,34
onamo,34
smakati,34
doviknuti,34
komandovati,34
odozdo,34
bojiti,34
svršavati,34
primicati,34
naslućivati,34
poznaditi,34
otada,34
izvestiti,34
описати,33
унети,33
поверити,33
чистити,33
варати,33
повлачити,33
остварити,33
уверити,33
пловити,33
одавде,33
горети,33
вечерас,33
bojažljivo,33
triput,33
predvideti,33
zabaciti,33
dotrčati,33
nekud,33
poručiti,33
sadržati,33
otkuda,33
okupljati,33
prevrtati,33
događati,33
pokupiti,33
dosadno,33
zauzimati,33
upropastiti,33
ogledati,33
hitno,33
drsko,33
tonuti,33
смјети,33
smjeti,33
počiniti,33
izlečiti,33
полагано,33
убијати,33
prezivati,33
dosada,33
polagano,33
доиста,33
дознати,33
surovo,33
пљунути,32
јутрос,32
ћутке,32
изложити,32
саопштити,32
лебдети,32
пренети,32
ниско,32
весело,32
дозволити,32
савијати,32
занимати,32
управљати,32
болити,32
одредити,32
пребацити,32
уносити,32
kuvati,32
ironično,32
užasno,32
pobuniti,32
krasti,32
udaljavati,32
zabiti,32
slivati,32
ponositi,32
isplatiti,32
