infinitive_latin,frequency
podvikivati,1
ispraviti,1
razagnati,1
prodrmati,1
uviti,1
jecati,1
dokotrljati,1
popušiti,1
okrivljivati,1
pripisivati,1
pred,1
poričiti,1
razdavati,1
gestikulirati,1
potpisati,1
brijati,1
obrijati,1
napuderisati,1
savetovati,1
dospevati,1
oprovoditi,1
skapati,1
šaljivo,1
svesno,1
raznovrsno,1
pohvatati,1
sprovesti,1
raspodeliti,1
razvući,1
uglavnom,1
predstavljati,1
istaći,1
proveriti,1
ljubazno,1
polegnuti,1
zatandrkati,1
nespretno,1
oznojiti,1
ljubiti,1
previjati,1
zaštititi,1
umaknuti,1
obraditi,1
grmeti,1
mehanički,1
uveti,1
otkotrljati,1
oborisati,1
sačekati,1
oprezno,1
dojuriti,1
rasturiti,1
bezbrižno,1
obrečan,1
sito,1
podrignuti,1
počistiti,1
zaostajati,1
izdašno,1
upotrebljivati,1
proraditi,1
poskakati,1
opariti,1
uzmuvati,1
otključati,1
zapovediti,1
zamuckivati,1
propiti,1
ošiti,1
razderati,1
dovršivati,1
nepravedno,1
trgovati,1
klanjati,1
sporo,1
klecati,1
primakati,1
njuško,1
prigovoriti,1
zamahnuvisati,1
kriviti,1
izmlati,1
instinktivno,1
raportirati,1
nagurati,1
tlov,1
otsalutirati,1
stradati,1
razmisliti,1
nazirati,1
pripremiti,1
izujedati,1
odgegati,1
snalaziti,1
stegositi,1
odvraćati,1
izložiti,1
umoriti,1
bimoglo,1
čupkati,1
umivati,1
užurbati,1
izbegavati,1
oprati,1
raskomotiti,1
svući,1
ručati,1
izgladneti,1
isprazniti,1
jutros,1
zavideti,1
proživeti,1
dašiti,1
dohvatati,1
krčnušiti,1
beskrajno,1
đes,1
ispratiti,1
formirati,1
stisliti,1
smaknuti,1
srdačno,1
naslućivati,1
plašljivo,1
sagorevati,1
milovati,1
utoliko,1
bogda,1
sklopiti,1
presvlačiti,1
mrsiti,1
odšrafiti,1
uspavljivati,1
nastajati,1
ispipavati,1
komešati,1
kašljati,1
nahraniti,1
zaglusiti,1
dospavati,1
eksplodirati,1
pel,1
upravljati,1
zapažati,1
osvojiti,1
vriti,1
pretvoriti,1
dostići,1
treperiti,1
spoticati,1
zbaciti,1
štititi,1
saginjati,1
pocrneti,1
prodrešiti,1
otsekati,1
predahnuti,1
pregrupisati,1
negodovati,1
mrko,1
otisati,1
nikud,1
zaoriti,1
ukorak,1
jačati,1
prokrčiti,1
izlepiti,1
uspostaviti,1
neizrecivo,1
zavoditi,1
ispisati,1
poveriti,1
izvanredno,1
potajno,1
taman,1
primoravati,1
prolivati,1
oduvek,1
istrebiti,1
propratiti,1
izjuriti,1
prekjuče,1
razdrmati,1
posumnjati,1
izvršivati,1
iskorišćivati,1
storiti,1
otštampati,1
kakiti,1
zasebno,1
otuđiti,1
grešiti,1
uprskati,1
simpatisati,1
upisati,1
itd.,1
ispadati,1
šapnuti,1
priskočiti,1
vrpoljiti,1
gizdavo,1
ustupiti,1
prignečiti,1
potpraviti,1
namaknuti,1
odahnuti,1
drhteti,1
pamtiti,1
posiniti,1
obuti,1
blagodariti,1
rzati,1
zauvek,1
ginuti,1
zabavljati,1
ogorčeno,1
neumorno,1
ulivati,1
priterati,1
proganjati,1
pomiriti,1
umiljato,1
isprašiti,1
odrođivati,1
svraćati,1
spljoštiti,1
cediti,1
izraditi,1
prodavati,1
posakrivati,1
preterivati,1
vređati,1
pritom,1
istresti,1
oduševiti,1
snabdeti,1
zarastati,1
ulizivati,1
stojati,1
pretražiti,1
međutim,1
zapravo,1
napolju,1
razvaliti,1
gorko,1
izdejstvovasiti,1
izveštavati,1
povrediti,1
sporazumeti,1
ubuduće,1
upuštati,1
kontrarevolucionarno,1
uzastopce,1
izgovarati,1
odvoditi,1
naoružati,1
prišiti,1
natrapati,1
poštedeti,1
preležati,1
žalostiti,1
riti,1
pljuskati,1
škripati,1
pozadi,1
žuboriti,1
zakrpiti,1
izdizati,1
jedno,1
nišaniti,1
opasti,1
odvaliti,1
zašuštati,1
gađati,1
smešiti,1
primaći,1
umotati,1
ispisivati,1
sastavljati,1
evakuisati,1
povinovati,1
referisati,1
dahtati,1
užurbašiti,1
tandrkati,1
ukrcavati,1
drugi,1
priključiti,1
proceniti,1
rasplakati,1
otsvirati,1
opadati,1
ogoljavati,1
zaštektati,1
serjožiti,1
progoniti,1
zbogati,1
strmo,1
iscrpiti,1
razbijati,1
mučno,1
herojski,1
šli,1
raspršiti,1
utući,1
međusobno,1
tvrditi,1
poderati,1
uzduž,1
kositi,1
sporaviti,1
razrušiti,1
rasplamteti,1
sazrevati,1
prorediti,1
prekaliti,1
grupisati,1
brujati,1
lelujati,1
posedati,1
osvetljavati,1
ključati,1
otkad,1
prčastati,1
usrdno,1
namotavati,1
ubosti,1
konđati,1
zakikotati,1
potsmešljivo,1
satresti,1
istegliti,1
frknuti,1
manuti,1
ujedati,1
vazdan,1
politruk,1
pripaliti,1
dimiti,1
uzviknuti,1
smakati,1
miriti,1
vredeti,1
promešati,1
napućiti,1
podignuti,1
uskočiti,1
operisati,1
sjeći,1
upljeskati,1
praćakati,1
prljas,1
pokajati,1
razumevati,1
sramotiti,1
razvezivati,1
zapisivati,1
politručiti,1
naime,1
pretstojati,1
muvati,1
dezertirati,1
osnovati,1
otkazati,1
zakašljati,1
nataložiti,1
razvlačiti,1
ožežiti,1
saviti,1
sažaljivo,1
taptati,1
nepoverljivo,1
metnuti,1
izvati,1
kogrljati,1
taptalo,1
razmahnuti,1
zaglušno,1
podvriskivati,1
ubrzavati,1
zabacivati,1
preprečiti,1
užurbano,1
zaobići,1
zaći,1
spojiti,1
smirivati,1
zasvetlučati,1
zaječati,1
zahuktati,1
pridići,1
hitati,1
užasno,1
prolomiti,1
pregaziti,1
poleći,1
prineti,1
potkovati,1
propesti,1
zaseći,1
neznano,1
pomamno,1
otaj,1
obiti,1
podgurkivati,1
crtati,1
ukupno,1
rugati,1
simulirati,1
strelati,1
održavati,1
optužiti,1
nazvati,1
javno,1
dokle,1
izmenjivati,1
roditi,1
oprastiti,1
pošedeti,1
puziti,1
uživati,1
uprtiti,1
prepoznavati,1
štavisati,1
primećivati,1
vrisnuti,1
verovatno,1
šibati,1
zatresti,1
zamenjivati,1
otkinuti,1
zakopati,1
ljuljati,1
odrediti,1
previti,1
sprovediti,1
forsirati,1
progutati,1
zablenuti,1
zinuti,1
zaostati,1
izdržavati,1
ušančiti,1
potonuti,1
pregrađivati,1
štektati,1
dadosti,1
zapleniti,1
očajnički,1
krčiti,1
istopiti,1
zadavati,1
poremetiti,1
jurišati,1
posesti,1
probisati,1
skriti,1
potvrditi,1
uletjeti,1
zaslepiti,1
pobiti,1
sejati,1
ožeći,1
neshvatljivo,1
preletati,1
ispupčiti,1
odvratno,1
šuštati,1
peckati,1
usisavati,1
tejati,1
tonuti,1
isplivati,1
bolovati,1
uspevati,1
nazreti,1
tamno,1
bukvalno,1
opružati,1
uneti,1
pocepati,1
izjavljivati,1
svojeručno,1
otkada,1
paralisati,1
oteći,1
smanjiti,1
unakaziti,1
posvećivati,1
saznavati,1
ispostaviti,1
spasiti,1
iskreno,1
rastajati,1
ozdraviti,1
preterano,1
hvaliti,1
zadivljovati,1
premazivati,1
žudno,1
udisati,1
ponavljati,1
pohađati,1
toplo,1
izlečiti,1
otseti,1
pokoravati,1
neugodno,1
mirisati,1
raspoložiti,1
iskazivati,1
kršiti,1
presijavati,1
uzvodno,1
napunisati,1
zapljusnuti,1
vezivati,1
dotući,1
istrošiti,1
ostvariti,1
zaliti,1
izzršivati,1
naprezati,1
zakrčivati,1
napominjati,1
uletati,1
makar,1
crknuti,1
nizati,1
hitno,1
prinuđavati,1
razorno,1
doviknuti,1
unutra,1
slutiti,1
doleteti,1
cepati,1
zateturati,1
nepomično,1
ispravno,1
žuhrati,1
zabeležiti,1
uostalom,1
obnoviti,1
bezbedno,1
pijančiti,1
uzavreti,1
frontalno,1
uspuzati,1
obrušavati,1
umetati,1
raprskavati,1
izraniti,1
letelo,1
provaliti,1
napuštati,1
pričvršćavati,1
zaključiti,1
zakopčati,1
zasuti,1
grliti,1
napričati,1
nagledati,1
