word,frequency
помиловати,9
доставити,9
снажно,9
набујати,9
одложити,9
одошити,9
ласкати,9
усталити,9
изгинути,9
шишати,9
изломити,9
поверовати,9
отпочити,9
скидјети,9
сређивати,9
закључивати,9
изузетно,9
одушевљавати,9
скривати,9
посвећивати,9
одлежати,9
једновремено,9
мотрити,9
опажати,9
разазнавати,9
определити,9
ујести,9
krajnje,9
под,9
muje,9
zadovoljno,9
nekud,9
zabrinuto,9
radoznalo,9
silom,9
bukvalno,9
prirodno,9
grozničavo,9
odsečno,9
uplašeno,9
smešno,9
brižljivo,9
predveče,9
umorno,9
drsko,9
заложити,8
звецкати,8
подарити,8
супротно,8
истурити,8
исповедити,8
испружити,8
убудуће,8
секирати,8
фино,8
одмаглити,8
кудикамо,8
извољети,8
уследити,8
одскакати,8
завити,8
превијати,8
иронично,8
узбуђено,8
ређати,8
набрајати,8
извинити,8
усрдно,8
досезати,8
уозбиљити,8
тепати,8
уложити,8
снабдети,8
поцрвенети,8
уступати,8
грабити,8
протећи,8
ждерати,8
удаљавати,8
грчити,8
проживети,8
остарити,8
одмеравати,8
завапити,8
врачати,8
доживјети,8
точити,8
занемети,8
заурлати,8
задовољавати,8
туда,8
скромно,8
увећавати,8
коначно,8
организовати,8
гневно,8
забављати,8
спајати,8
одсвирати,8
охрабрити,8
предвидјети,8
каснити,8
вјеровати,8
диктирати,8
зарађивати,8
приложити,8
обдарити,8
обожавати,8
одмарати,8
опустити,8
запљускивати,8
удисати,8
избрисати,8
месечно,8
грцати,8
замењивати,8
шести,8
привремено,8
поносно,8
наваљивати,8
заиграти,8
срдачно,8
камо,8
сналазити,8
расипати,8
покорно,8
очевидно,8
покоравати,8
пиљити,8
старати,8
одзвањати,8
пострадати,8
довикнути,8
снести,8
споразумети,8
посути,8
нехотице,8
оправити,8
заводити,8
доручковати,8
заволети,8
удостојити,8
лајати,8
договарати,8
упозоравати,8
нажао,8
засад,8
преобразити,8
