infinitive_latin,frequency
придржавати,6
сретати,6
предвидети,6
наоко,6
лизати,6
упоређивати,6
погађати,6
претворити,6
корачати,6
олакшавати,6
изостати,6
дознати,6
растајати,6
задесити,6
поразити,6
отпремити,6
избити,6
ухапсити,6
искористити,6
кварити,6
испитати,6
поразговарати,6
скакати,6
извршити,6
прибрати,6
присуствовати,6
саслушати,6
вређати,6
вадити,6
никада,6
усудити,5
закључити,5
одобрити,5
понешто,5
наопако,5
залазити,5
одатле,5
задавати,5
будити,5
разгледати,5
изложити,5
свакако,5
ослабити,5
спуштати,5
топити,5
узалудно,5
једнолично,5
привикавати,5
укрштавати,5
прославити,5
употребити,5
уназад,5
зачути,5
савити,5
ситно,5
навирати,5
презирати,5
достојанствено,5
брисати,5
отресати,5
загрејати,5
нечујно,5
пронети,5
ублажити,5
одредити,5
изломити,5
предано,5
постепено,5
горко,5
доставити,5
припремати,5
искрсавати,5
освојити,5
утврђивати,5
поступати,5
поштедити,5
насртати,5
потврђивати,5
весело,5
посећи,5
подмитити,5
укочити,5
одузети,5
издавати,5
занети,5
победити,5
боравити,5
претурити,5
благо,5
подсећати,5
осигурати,5
претурати,5
легнути,5
одморити,5
опити,5
разлити,5
заповедати,5
уперити,5
помицати,5
дозвољавати,5
проверити,5
гневно,5
дирати,5
препоручивати,5
тицати,5
отклонити,5
пребацивати,5
недостајати,5
придавати,5
наводити,5
сузбити,5
отпочињати,5
избегнути,5
стрпљиво,5
утонути,5
издати,5
запети,5
нешто,5
измишљати,5
блештати,5
завести,5
подстицати,5
постидити,5
даривати,5
затезати,5
опадати,5
преместити,5
открити,5
одушевљавати,5
напамет,5
јецати,5
погнути,5
трпети,5
напредовати,5
предлагати,5
кидати,5
потрести,5
поправити,5
учтиво,5
издалека,5
натерати,5
убијати,5
притиснути,5
двапут,5
обрадовати,5
тињати,5
шкрипати,5
дигнути,5
привидно,5
постигнути,5
изјахати,5
мицати,5
поштовати,5
подржавати,5
пропадати,5
наслонити,5
занијети,5
помолити,5
потицати,5
подржати,5
светити,5
узнемиривати,5
замењивати,5
болети,5
досађивати,5
спадати,5
заточити,5
дозивати,5
одударати,5
излечити,5
уједно,5
красти,5
онолико,5
наслутити,5
смешити,5
привући,5
немилосрдно,5
дуговати,5
посредно,5
улево,5
летјети,5
предложити,5
преморити,5
свађати,5
опомињати,5
лијепо,4
узнемирити,4
зачудо,4
горити,4
растурити,4
безбрижно,4
сахрањивати,4
појести,4
потискивати,4
препричавати,4
дражити,4
удаљити,4
наступати,4
јавно,4
пркосно,4
лепршати,4
озепсти,4
упадљиво,4
осванути,4
обузимати,4
снаћи,4
овамо,4
невероватно,4
помаљати,4
чудно,4
предвидјети,4
висити,4
узјахати,4
пљувати,4
врачати,4
покварити,4
пренијети,4
сећи,4
удостојити,4
оволико,4
закренути,4
поздрављати,4
засипати,4
зближити,4
сјахати,4
приклонити,4
наместити,4
срдачно,4
избрисати,4
исправити,4
потонути,4
залутати,4
посећивати,4
љубазно,4
похвалити,4
трептати,4
развезати,4
хитно,4
наметнути,4
приближити,4
запретити,4
задиркивати,4
добацивати,4
поручити,4
обасјати,4
отегнути,4
упуштати,4
накнадно,4
извадити,4
тровати,4
споразумевати,4
муцати,4
одмицати,4
седати,4
узгред,4
припремити,4
испасти,4
неприродно,4
огрнути,4
закључивати,4
смиривати,4
савлађивати,4
жалетати,4
чистити,4
пробијати,4
мало-помало,4
упоредо,4
описивати,4
навикнути,4
претходити,4
скупо,4
измењивати,4
славити,4
поуздано,4
охрабрити,4
ишчезнути,4
обићи,4
шалити,4
полагати,4
лебдети,4
претећи,4
изабрати,4
одсећи,4
промукло,4
неваљати,4
шаптати,4
угрожавати,4
прогутати,4
срдити,4
уморно,4
јетко,4
унијети,4
подвлачити,4
сарађивати,4
извињавати,4
грубо,4
реметити,4
уштедети,4
натеривати,4
разумевати,4
обасјавати,4
остварити,4
ласкати,4
углавном,4
чаршило,4
метати,4
радосно,4
нехотице,4
унизити,4
оптеретити,4
подражавати,4
загорчавати,4
дружити,4
проверавати,4
неминовно,4
праштати,4
изјављивати,4
подругљиво,4
цвасти,4
сменити,4
сусретати,4
клањати,4
жао,4
тврдо,4
свега,4
поверити,4
саживети,4
одати,4
цепати,4
јурити,4
ћутјети,4
покривати,4
ујутру,4
споља,4
грдити,4
мало-много,4
попуштати,4
тужити,4
запустити,4
заиграти,4
одавде,4
надзирати,4
искочити,4
неуморно,4
уплести,4
