infinitive_latin,frequency
упропастити,1
улепшавати,1
излагати,1
проговарати,1
оковати,1
звекетати,1
псовати,1
изумети,1
пристизати,1
ослобађати,1
кући,1
заплести,1
угазити,1
никнути,1
газити,1
сатеривати,1
зарезивати,1
довикивати,1
свађати,1
шкрипати,1
кркљати,1
хркати,1
отварати,1
истурати,1
доводити,1
вруће,1
режати,1
претити,1
раздвојити,1
позатварати,1
смиривати,1
поврвјети,1
требити,1
превијати,1
наивно,1
јевтино,1
терати,1
одушевити,1
увеличавати,1
умножавати,1
доживјети,1
помолити,1
тећи,1
пострадати,1
признавати,1
заимати,1
наговорити,1
наопако,1
задовољити,1
заћи,1
сламати,1
будзашто,1
њихати,1
атлетски,1
одлепити,1
поживети,1
ценити,1
изварати,1
наплатити,1
дуговати,1
избавити,1
растурати,1
лаћати,1
сањати,1
лагати,1
опијати,1
заваравати,1
поваздати,1
разићи,1
луњати,1
громко,1
неодољиво,1
скромно,1
штедети,1
маштати,1
описати,1
дотада,1
скоро,1
неосетно,1
савити,1
потчинити,1
слегнути,1
наоблачити,1
дувати,1
притислати,1
лагано,1
трулити,1
тровати,1
гркнути,1
усплахирити,1
попуштати,1
искрсавати,1
беснети,1
сукобљавати,1
чучати,1
учестано,1
стреловито,1
ткати,1
трескати,1
испадати,1
утишати,1
придружити,1
попрскати,1
расипати,1
јечати,1
трештати,1
поигравати,1
грчити,1
сударати,1
успоставити,1
надвладати,1
разведрити,1
огранити,1
прочистити,1
расути,1
сунчати,1
физички,1
раскрупњати,1
неприродно,1
угојити,1
једанпут,1
обијати,1
загазити,1
колебати,1
окомити,1
проширити,1
гомилати,1
заменити,1
обележити,1
препустити,1
изродити,1
примењивати,1
саградити,1
невидљиво,1
неопажено,1
надзирати,1
хвалити,1
изнутра,1
састојати,1
кошмати,1
затребати,1
ђаволски,1
трести,1
преображавати,1
широм,1
прикивати,1
добивати,1
исколачити,1
сложити,1
икако,1
гнушати,1
чмавити,1
измучити,1
преклињати,1
ударати,1
куд,1
сменити,1
ћутјети,1
скривити,1
дабогме,1
макар,1
