infinitive_latin,frequency
укрутити,4
Немо,4
макнути,4
изблиза,4
колутати,4
праштати,4
добацивати,4
продирати,4
вредити,4
возити,4
пригушити,4
јечати,4
издахнути,4
мерити,4
ступати,4
замуцкивати,4
исправити,4
уозбиљити,4
заклањати,4
истрчавати,4
нечујно,4
безбрижно,4
плашити,4
зимус,4
замрсити,4
слегати,4
дозволити,4
искупљати,4
радосно,4
тврдо,4
љутито,4
увећати,4
залутати,4
привући,4
основати,4
утонути,4
малочас,4
међутим,4
задуживати,4
поправити,4
зажелети,4
ослушкивати,4
скренути,4
ишчезнути,4
указивати,4
уништити,4
однијети,4
попалити,4
погасити,4
кружити,4
чучати,4
потврдити,4
посути,4
посећи,4
јарко,4
осветљавати,4
одбити,4
вјеровати,4
заводити,4
уредити,4
пословати,4
сносити,4
затражити,4
безобзирно,4
никада,4
удаљивати,4
замолити,4
доселити,4
назвати,4
мудро,4
приближавати,4
мало-много,4
одмахнути,4
задавати,4
ионако,4
померити,4
тутњати,4
поводити,4
стегнути,4
понашати,4
клањати,4
преобразити,4
превести,4
мирити,4
ценити,4
снебивати,4
навикавати,4
боловати,4
вадити,4
узгред,4
начети,4
предложити,4
послушати,4
метати,4
дигнути,4
запасти,4
блештати,4
увући,4
кад,4
повећавати,4
набавити,4
признавати,4
унијети,4
допустити,4
прије,4
слатко,4
испијати,4
поженити,4
пропадати,4
тровати,4
устајати,4
сабирати,4
свакодневно,4
опијати,4
уклонити,4
избацивати,4
попити,4
вриједити,4
лагати,4
прилепити,4
куцкати,4
увијек,4
минирати,4
разорити,4
нигдје,4
широм,4
проширивати,3
делимично,3
извирати,3
разливати,3
уједно,3
означавати,3
оградити,3
уздигнути,3
правилно,3
преплитати,3
несвесно,3
дуговати,3
стругати,3
стрепети,3
мрзити,3
одазвати,3
бдјети,3
порицати,3
потврђивати,3
провлачити,3
омогућити,3
пресецати,3
дозвати,3
превозити,3
покупити,3
отпремати,3
вирити,3
посакривати,3
разговетно,3
очајно,3
одузети,3
заморити,3
наслутити,3
заболети,3
силно,3
згушњавати,3
увидети,3
осигурати,3
разликовати,3
китити,3
договарати,3
измислити,3
предано,3
утући,3
починити,3
клати,3
гамизати,3
утолико,3
похватати,3
ближити,3
обустављати,3
поцрнети,3
распасти,3
зајапурити,3
обнављати,3
догоревати,3
подносити,3
подешавати,3
слагати,3
збијати,3
исправљати,3
сејати,3
ископати,3
забринуто,3
умешати,3
уделити,3
усуђивати,3
схватати,3
сударати,3
страховито,3
сабити,3
крстарити,3
тупо,3
укрштати,3
почесити,3
распознавати,3
запљускивати,3
напасти,3
дрхтети,3
наложити,3
обасјати,3
пловити,3
раздрешити,3
опасати,3
затезати,3
кашљати,3
клечати,3
процедити,3
саслушавати,3
пренути,3
љутити,3
загрејати,3
обећавати,3
благо,3
пропињати,3
друкчије,3
поскакивати,3
сјахати,3
наоколо,3
оклевати,3
овамо,3
ниско,3
стадосити,3
повредити,3
придружити,3
неприродно,3
открити,3
навирати,3
грцати,3
устукнути,3
задесити,3
присуствовати,3
разнети,3
пристизати,3
грабити,3
проговарати,3
снити,3
смело,3
претрчавати,3
шутити,3
покренути,3
лукаво,3
опширно,3
освајати,3
преливати,3
искрсавати,3
снести,3
отпутовати,3
обавестити,3
досад,3
навелико,3
мрсити,3
наступати,3
одударати,3
одобравати,3
одступати,3
приредити,3
навраћати,3
свести,3
летити,3
премирати,3
храбрити,3
окупљати,3
мучно,3
узалудно,3
прорадити,3
уосталом,3
покопати,3
издржавати,3
уређивати,3
пребацивати,3
одвраћати,3
изневерити,3
набујати,3
отежати,3
допуњивати,3
подсећати,3
испразнити,3
кладити,3
сушити,3
бујати,3
упропастити,3
одступити,3
истерати,3
избегнути,3
зијати,3
изнијети,3
ниуколико,3
претурити,3
пресвиснути,3
лечити,3
завладати,3
олакшавати,3
разочарати,3
наслањати,3
уселити,3
смешкати,3
засновати,3
достављати,3
скровито,3
просипати,3
престарети,3
поручивати,3
помицати,3
утешити,3
садити,3
приметно,3
измењивати,3
одрасти,3
дотерати,3
допуштати,3
захваљивати,3
састојати,3
лудо,3
заразити,3
издалека,3
заптивати,3
убеђивати,3
отицати,3
дорасти,3
скретати,3
огледати,3
пузати,3
одиграти,3
повезати,3
трептети,3
истински,3
посадити,3
поскакати,3
свући,3
предавати,3
мрзети,3
расправљати,3
пореметити,3
утврђивати,3
јетко,3
истаћи,3
чисто,3
препоручивати,3
протумачити,3
изломити,3
закључити,3
поверити,3
пунити,3
саопштити,3
поздравити,3
свечано,3
потражити,3
тренутно,3
рђаво,3
засенити,3
смањивати,3
поразити,3
изненада,3
премеравати,3
гурати,3
