infinitive_latin,frequency
otputovati,3
prepustiti,3
sasušiti,3
nagoreti,3
spajah,3
bejašati,3
brisati,3
pripremiti,3
svejedno,3
sinoć,3
izići,3
obliti,3
ponešto,3
nakašljati,3
dosadno,3
isključiti,3
naići,3
jutros,3
zbilja,3
obuzeti,3
nakloniti,3
začkiljiti,3
gaditi,3
povinovati,3
naljutiti,3
umuknuti,3
odlučno,3
namamiti,3
izbaciti,3
uvući,3
naročito,3
zakucati,3
zapahnuti,3
lebdeti,3
izmeniti,3
otrčati,3
natovariti,3
pljesnuti,3
ustuknuti,3
sakriti,3
dospeti,3
prirediti,3
obuhvatiti,3
zakrpiti,3
nisko,3
zapetljati,3
ploviti,3
oprezno,3
nedavno,3
ulevo,3
zazvoniti,3
brujati,3
pričinjavati,3
poletesti,3
zaječati,3
ispuniti,3
gurnuti,3
unositi,3
naduti,3
naprotiv,3
šiknuti,3
odmacati,3
drhtati,3
zapljuskivati,3
ostajati,3
nagore,3
nadole,3
usporiti,3
zaputiti,3
sustizati,3
vijoriti,3
žustro,3
nazvati,3
dotaći,3
izjaviti,3
nuditi,3
steći,3
pomišljati,3
razabrati,3
sačuvati,3
priletjeti,3
legnuti,3
nesrećno,3
pušiti,3
strahovati,3
penjati,3
široko,3
slediti,3
svetleti,3
dopasti,3
zavisiti,3
prelaziti,3
prodirati,3
pozdravljati,3
šarati,3
prekidati,3
posaditi,3
odmahivati,3
upoznati,3
zainteresovati,3
loše,3
prekrivati,3
mrštiti,3
mucati,3
namerno,3
nepokretno,3
ponašati,3
unapred,3
zavoleti,3
zakoračiti,3
preblediti,3
duboko,3
nastavljati,3
izbijati,3
vrcati,3
ispraviti,3
duvati,3
nedostajati,3
neobično,3
celivati,3
zažmuriti,3
valjda,3
nadošiti,3
probiti,3
dignuti,3
podrhtavati,3
treperiti,3
čkiljiti,3
izbacivati,3
proleteti,3
održati,3
zanositi,3
skupiti,3
čujno,3
gutati,3
lutati,3
ubijati,3
zamalo,3
potvrđivati,3
gađati,3
prostreliti,3
pripremati,3
topiti,3
žuriti,3
izazivati,3
savetovati,3
utopiti,3
jezivo,3
vrediti,3
izgovoriti,3
izbuljiti,3
umešati,3
pobeći,3
podneti,3
zagrliti,3
uručiti,3
propistati,3
leći,3
preostajati,3
badava,3
stenjati,3
skliznuti,3
služiti,3
izražavati,3
nestrpljivo,3
jenjavati,3
dotle,3
pobrinuti,3
ukloniti,3
odobriti,3
obavestiti,3
umirati,3
oduzeti,3
zaslužiti,3
predvideti,3
naglo,3
propesti,3
prestizati,3
prinuditi,3
zakloniti,3
raspravljati,3
ometati,3
grubo,3
isplaćivati,3
vaskrsnuti,3
rukovoditi,3
počiniti,3
ukratko,3
posvetiti,3
ispadati,3
nekud,3
javiti,3
loviti,3
pojavisati,3
pohapsiti,3
sagraditi,3
suknuti,3
goriti,3
blagonaklono,3
navodno,3
bivati,3
bespomoćno,3
opraštati,3
potpaliti,3
sugerisati,3
dan-danas,2
otkako,2
tinjati,2
sutradan,2
varati,2
oblačiti,2
danju,2
razbarušiti,2
odvijati,2
odabrati,2
čučnuti,2
brižljivo,2
nestadositi,2
crveneti,2
svratiti,2
obradovati,2
prisećati,2
prognati,2
poverovati,2
pokupiti,2
iznutra,2
iskriti,2
ispratiti,2
zdipiti,2
iskeziti,2
promukati,2
procediti,2
uglavnom,2
hladno,2
poblediti,2
tajanstveno,2
uvrediti,2
podariti,2
uhoditi,2
viđati,2
razočarati,2
gorko,2
koristiti,2
zavrteti,2
primiti,2
prilično,2
potruditi,2
brinuti,2
odvesti,2
podmititi,2
ginuti,2
prosiktati,2
iskolačiti,2
sijati,2
pokvariti,2
pokretati,2
sporo,2
razmazivati,2
suludo,2
ismejati,2
utrljavati,2
izvaditi,2
primati,2
obisnuti,2
dirati,2
optužiti,2
opasati,2
prepoznavati,2
poprimiti,2
zaigrati,2
iskazati,2
poletati,2
udarati,2
cupkati,2
skameniti,2
pomahnitati,2
dosuti,2
ovladati,2
promašiti,2
trgošiti,2
popeti,2
preskočiti,2
svađati,2
cičati,2
jedanput,2
zapravo,2
spolja,2
poletjeti,2
izgovarati,2
ubeđivati,2
kidati,2
umoriti,2
odmoriti,2
potopiti,2
namestiti,2
dobovati,2
uzdizati,2
uzmuvati,2
sumanuto,2
zapištati,2
zavladati,2
besciljno,2
pridružiti,2
srušiti,2
preplašeno,2
umekšati,2
zanimati,2
zakačiti,2
izmešati,2
spojiti,2
vertikalno,2
konstatovati,2
fijukati,2
nejasno,2
nepotrebno,2
sačekati,2
postepeno,2
nadaleko,2
usporavati,2
buditi,2
zaprositi,2
drsko,2
priznaditi,2
smaklati,2
donijeti,2
zbunjeno,2
izdužiti,2
jecati,2
pobesneti,2
dodirivati,2
obećavati,2
nagađati,2
mleti,2
oduševiti,2
maločas,2
preporučiti,2
rasprostreti,2
dogorevati,2
grejati,2
iskrcati,2
zateći,2
nehotice,2
doduše,2
objašnjavati,2
odrubiti,2
dovoljno,2
delovati,2
slatko,2
povećavati,2
kucati,2
priređivati,2
nasloniti,2
dopuštati,2
deliti,2
stigati,2
cvokotati,2
galantno,2
đipiti,2
levo,2
mazati,2
dočekivati,2
razgovetno,2
ćudljivo,2
očaravajuće,2
priličiti,2
najuriti,2
odnositi,2
napuderisati,2
očajnički,2
munuti,2
obavljati,2
namigivati,2
razleteti,2
pogrešno,2
premoriti,2
užasnuti,2
prinositi,2
pridržavati,2
izvanredno,2
nerazumljiv,2
porušiti,2
priljubljivati,2
stanovati,2
klati,2
zbivati,2
zakopčati,2
okačiti,2
razboleti,2
obrušiti,2
puštati,2
izrastati,2
osmehivati,2
doviknuti,2
puniti,2
bučno,2
istržati,2
pirkati,2
naopako,2
nepomično,2
vešati,2
otkinuti,2
gurati,2
raspadati,2
razlikovati,2
hramljuti,2
prodavati,2
zahvaliti,2
preticati,2
mehanički,2
graditi,2
dodeliti,2
hraniti,2
petljati,2
oteći,2
čisto,2
jurišati,2
zabavljati,2
uokviriti,2
popustiti,2
onomad,2
potčiniti,2
zaplakati,2
tešiti,2
usuditi,2
izdavati,2
osloboditi,2
pretvarati,2
škripati,2
doslovno,2
prijateljski,2
preminuti,2
sniziti,2
tragično,2
žaliti,2
proliti,2
prostrujati,2
raspasti,2
hrabro,2
večerati,2
iskapiti,2
iseći,2
aplaudirati,2
učiti,2
svakodnevno,2
pristojno,2
logično,2
stidljivo,2
pocrveneti,2
trtljati,2
susresti,2
zapušiti,2
dremati,2
opaliti,2
razdvojiti,2
kladiti,2
uletati,2
neodlučno,2
iskušavati,2
odavde,2
ponosito,2
odsečno,2
ceniti,2
snažno,2
smišljati,2
slagati,2
sporiti,2
neprimetno,2
plašljivo,2
prepoznaditi,2
iskočiti,2
sumnjati,2
izlečiti,2
dokazivati,2
trgnuti,2
lomiti,2
lupetati,2
dreknuti,2
uložiti,2
nakostrešiti,2
zvučno,2
izdati,2
gadljivo,2
zaklanjati,2
opisivati,2
urazumiti,2
vatreno,2
uvezati,2
neposredno,2
prosuti,2
započeti,2
promoliti,2
neverovatno,2
prekrstiti,2
govorati,2
zarastati,2
silaziti,2
sutra,2
isplakati,2
milovati,2
prevrtati,2
zadimiti,2
propratiti,2
otpočiti,2
utonuti,2
obnarodovati,2
došaptavati,2
veli,2
odbijati,2
naškoditi,2
izneti,2
doterati,2
preskakati,2
naliti,2
napuniti,2
sušiti,2
probati,2
prodefilovati,2
dovoditi,2
prozući,2
izvestiti,2
tobože,2
gostoljubivo,2
predvidjeti,2
zgrčiti,2
odseći,2
poguriti,2
zavarati,2
nepovratno,2
zazviždati,2
dastiti,2
označavati,2
poštovati,2
isprljati,2
taman,2
sjahati,2
zaškripati,2
presvlačiti,2
zabraniti,2
škriputati,2
ubrzati,2
prestići,2
obogatiti,2
navratiti,2
napokon,2
prijeći,2
preprečiti,2
zapakovati,2
učestvovati,2
ručati,2
smilovati,2
izmisliti,2
gorjeti,2
otpočeti,2
okaniti,2
zakti,2
oženiti,2
posrediti,2
pretpostavljati,2
pečati,2
drugačije,2
kategorično,2
porazmisliti,2
pretio,2
uvoditi,2
zapisati,2
psihički,2
mumlati,2
iskreno,2
zaključiti,2
odati,2
sprovesti,2
nastradati,2
okruživati,2
oporaviti,2
strogo,2
osuđivati,2
ridati,2
ispostaviti,2
tući,2
kupovati,2
utvrditi,2
kidnapovati,2
izvoditi,2
popravljati,2
neprijateljski,2
bukvalno,2
precizno,2
raniti,2
smirivati,2
bežati,2
buktati,2
pomaljati,2
navaljivati,2
nagristi,2
stupati,2
okupljati,2
sarkastično,2
zbaciti,2
napasti,2
izgaziti,2
sazrevati,2
pop,2
posedovati,2
nervozno,2
izneveriti,2
šuškati,2
tutnjati,2
pozdraviti,2
nastajati,2
smicati,2
srediti,2
izbočiti,2
prisluškivati,2
žao,2
unakaziti,2
navići,2
rastvarati,2
zabrinjavati,2
napamet,2
bleštati,2
zapažati,2
gestikulirati,2
zviznuti,2
darivati,2
stoga,2
belasati,2
doma,2
navesti,2
dostaviti,2
uplašiti,2
prikazati,2
slobodno,2
predveče,2
trpeti,2
verno,1
oskudevati,1
prohteti,1
udati,1
ukrasiti,1
zimi,1
prekasno,1
preživeti,1
gajiti,1
kažnjavati,1
posigurno,1
češljati,1
nemo,1
unaokolo,1
označiti,1
službeno,1
pozavideti,1
obreti,1
odsedeti,1
prelistavati,1
ogledati,1
poteći,1
pozabaviti,1
trućati,1
prikazivati,1
besplatno,1
zakikotati,1
buniti,1
plaćati,1
par,1
rastadositi,1
nervirati,1
dosaditi,1
usnuti,1
protivurečiti,1
sakupiti,1
mrko,1
izuzev,1
neosporno,1
rastužiti,1
snužditi,1
zapljusnuti,1
grunuti,1
falširati,1
nadimati,1
dvosmisleno,1
izdržati,1
sahranjivati,1
unjkavsti,1
zastati,1
raspoložiti,1
blagoglagoljivo,1
priupitati,1
otkud,1
hapsiti,1
potkupiti,1
mrgodno,1
naravno,1
družiti,1
sem,1
podati,1
frknuti,1
pravilno,1
nagoveštavati,1
azazeti,1
uzdihnuti,1
zaklopiti,1
krupno,1
mistifikovati,1
izmlatiti,1
saletati,1
skloniti,1
zajapuriti,1
udaljivati,1
poćutati,1
skupo,1
zasiktati,1
upropastiti,1
iscrtati,1
lepiti,1
pribrati,1
isparavati,1
nadvišiti,1
iščeznuti,1
neobuzdano,1
otkrivati,1
zahvatiti,1
očvrsnušiti,1
golicati,1
predosećati,1
odnosno,1
uzletati,1
utrčati,1
svetliti,1
otresati,1
viknuti,1
šenuti,1
zavezati,1
razmakati,1
iskosisati,1
neuljudno,1
glupavo,1
zvrjiti,1
sleteti,1
sletjeti,1
prijati,1
priviknuti,1
primicati,1
puziti,1
premetati,1
nadjačavati,1
odvratno,1
obnevideti,1
popločati,1
ošinuti,1
presecati,1
prikočiti,1
zaobići,1
ludovati,1
vrištati,1
divlje,1
nacrtati,1
obuzdati,1
ulivati,1
uploviti,1
svuda,1
hučati,1
prepucavati,1
iseliti,1
zamresti,1
jeknušiti,1
zinušiti,1
obložiti,1
piljiti,1
vrisni,1
rashladiti,1
pritiskati,1
zakazati,1
naniže,1
brojati,1
odbrojati,1
napipati,1
blediti,1
uzdržavati,1
nanišaniti,1
propadati,1
hripati,1
ječati,1
puci,1
gnječiti,1
šikljati,1
zasedeti,1
šljapkati,1
dovlačiti,1
razvaliti,1
raskošno,1
upustiti,1
rasparati,1
zalivati,1
pakovati,1
blago,1
zatrubiti,1
dvoumiti,1
zapistati,1
uvlačiti,1
svrdlati,1
udružiti,1
unutra,1
dovikivati,1
linuti,1
prepasti,1
lukavo,1
isheriti,1
opaziti,1
lišavati,1
otkrisati,1
kreketati,1
huktati,1
rasipati,1
sustići,1
preletjeti,1
promačiti,1
doticati,1
uobličiti,1
cviker,1
plačno,1
kliberiti,1
diviti,1
zadovoljiti,1
smanjiti,1
pretvorisati,1
prodahtati,1
štipati,1
podbočiti,1
uslišiti,1
oštro,1
čežnutljivo,1
smršati,1
jurnuti,1
divljački,1
zaparati,1
kliznuti,1
razrediti,1
dokle,1
izroniti,1
naplivati,1
brideti,1
umazati,1
dahtati,1
štucati,1
poprilično,1
zamirisati,1
trezniti,1
velikodušno,1
utući,1
okliznuti,1
uzjahati,1
dosezati,1
donde,1
napinjati,1
postrojiti,1
iskupati,1
zagrejati,1
okupati,1
najaviti,1
aterirati,1
upasti,1
rasplinuti,1
prazniti,1
rastapati,1
uspavljivati,1
voziti,1
ustreptati,1
usmeriti,1
slupati,1
gačati,1
salutirati,1
odaditi,1
trgati,1
začuđujuće,1
dežurati,1
bocnuti,1
spotaknuti,1
