infinitive_latin,frequency
лично,5
zaustaviti,5
наједном,5
отада,4
судити,4
учити,4
učiti,4
никад,4
грдити,4
шчепати,4
хватати,4
juriti,4
primati,4
snažno,4
delovati,4
nikada,4
недавно,4
трчати,4
pomisati,4
затражити,4
уписати,4
upisati,4
крстити,4
krstiti,4
slati,4
kretati,4
protiviti,4
сместити,4
zakleti,4
плакати,4
навући,4
odsesti,4
посматрати,4
трајати,4
изговорити,4
одбити,4
umeti,4
iznenaditi,4
понудити,4
glasno,4
onako,4
leteti,4
prolaziti,4
донекле,4
pričekati,4
večerati,4
удесити,4
ћутјети,4
smesti,4
lepo,4
jesti,4
успети,4
драго,4
дочно,4
мудровати,4
пљеснути,4
pljesnuti,4
лећи,4
napisati,4
izvestiti,4
јуче,4
juče,4
utešiti,4
umiriti,4
pružati,4
скинути,4
zagledati,4
марити,4
mahnuti,4
гонити,4
poterati,4
svuda,4
prestati,4
попреко,4
хитро,4
hitro,4
узнемирити,4
разболети,4
blagosloviti,4
целивати,4
pobeći,4
увести,4
uvesti,4
namrštiti,4
значајно,4
намигнути,4
погодити,4
спремити,4
platiti,4
овако,4
пуцати,4
pucati,4
ispratiti,4
подсећати,4
поступати,4
прећи,4
ручати,4
vladati,4
зачас,4
željeti,4
унапред,4
javljati,4
гурнути,4
стрпити,4
inače,4
упознати,4
уздржати,4
додати,4
izneti,4
manuti,4
заћутати,4
dešavati,4
бивати,4
naravno,4
бавити,4
odlučno,4
izjaviti,4
одржати,4
узвикнути,4
затећи,4
nositi,4
предузети,4
признавати,4
priznavati,4
zapevati,4
повести,4
dostojanstveno,4
uzalud,4
prijaviti,4
вољети,4
voljeti,4
ćutke,4
osvrnuti,4
trčati,4
sakupiti,4
osvestiti,4
уздисати,4
ućutati,4
zatvoriti,4
подизати,4
opravdati,4
oklevati,4
potkazivati,4
brinuti,4
прекинути,4
klanjati,4
poludeti,4
izvesti,4
засад,4
povesti,4
dosetiti,4
ispitivati,4
поразговарати,4
очистити,4
pojesti,4
uzbuditi,4
вући,4
podizati,4
popričati,4
потрести,4
одлазити,4
оклевати,4
јурити,4
доспети,4
hodati,4
iščekivati,4
викати,4
zaljuljati,4
odjuriti,4
избезумити,4
uzdrhtati,4
pre,4
klimnuti,4
usuditi,4
pomilovati,4
прихватити,4
сакрити,4
neizrecivo,4
снаћи,4
поменути,4
поштедети,4
poštedeti,4
повратити,4
nazivati,4
harati,4
обећати,4
кажњавати,4
kažnjavati,4
praštati,4
poslužiti,4
ostajati,4
предавати,4
разгледати,4
začas,4
odlučiti,4
дејствовати,4
укратко,4
zdravo,4
такође,4
dopustiti,4
хранити,4
откуд,4
улазити,4
поучити,3
gunđati,3
uludo,3
dovoljno,3
стењати,3
stenjati,3
износити,3
једино,3
раставити,3
rastaviti,3
преварити,3
šaliti,3
прискочити,3
povući,3
неописано,3
радовати,3
napolje,3
пуштати,3
слутити,3
slutiti,3
родити,3
stupiti,3
ганути,3
ispustiti,3
mrštiti,3
započeti,3
скидати,3
лагано,3
претворити,3
ујутро,3
gurati,3
izbegavati,3
obliti,3
лутати,3
trajati,3
предложити,3
predložiti,3
upustiti,3
seliti,3
privikavati,3
padati,3
ponuditi,3
probati,3
вечерати,3
уздахнути,3
ćutjeti,3
бекријати,3
vrteti,3
napiti,3
растерати,3
тобоже,3
zapanjiti,3
заповедати,3
љутито,3
ljutito,3
strogo,3
zabraniti,3
žao,3
poneti,3
обећавати,3
паметно,3
obećavati,3
утешити,3
naokolo,3
онде,3
сложити,3
prekriti,3
zasipati,3
ионако,3
nigde,3
одморити,3
стишати,3
odmoriti,3
opaziti,3
седати,3
poznavati,3
skočiti,3
близу,3
blizu,3
stalno,3
наљутити,3
naljutiti,3
prestraviti,3
слабо,3
osvetliti,3
podići,3
благословити,3
svejedno,3
тад,3
осветљавати,3
izići,3
pobrinuti,3
нанети,3
нанијети,3
značajno,3
прекрстити,3
ličiti,3
забављати,3
попети,3
захркати,3
zahrkati,3
stišati,3
blistati,3
пружати,3
prepirati,3
darovati,3
опљачкати,3
платити,3
obraćati,3
проговорити,3
podsećati,3
осмотрити,3
naglo,3
наравно,3
приклештити,3
postupati,3
губити,3
gubiti,3
навићи,3
gore,3
виђати,3
tužno,3
стално,3
privlačiti,3
smrkavati,3
začuđeno,3
takođe,3
пријавити,3
јављати,3
strpiti,3
uperiti,3
zgrešiti,3
негде,3
дохватити,3
zakačiti,3
одредити,3
odgovarati,3
осудити,3
необично,3
ovako,3
појмити,3
premestiti,3
prilaziti,3
понашати,3
dozvati,3
хвалити,3
селити,3
задати,3
nagrnuti,3
сачувати,3
sačuvati,3
provesti,3
retko,3
otkriti,3
vezati,3
особито,3
buniti,3
однети,3
boriti,3
osvojiti,3
припадати,3
pripadati,3
јасно,3
личити,3
издржати,3
održati,3
нежно,3
uzviknuti,3
растргнути,3
саслушати,3
triput,3
извући,3
izazvati,3
hvaliti,3
posebno,3
помисати,3
запевати,3
šetati,3
шетати,3
prvo,3
uvideti,3
drago,3
prijeći,3
zlovoljno,3
svečano,3
složiti,3
извољевати,3
pokajati,3
испипкати,3
svršiti,3
pretvarati,3
просити,3
prositi,3
udati,3
освестити,3
pribrati,3
malo-pomalo,3
uskliknuti,3
умирати,3
umirati,3
sumnjati,3
оздравити,3
исувише,3
замолити,3
великодушно,3
опраштати,3
потиснути,3
изненадити,3
unapred,3
pokušavati,3
pogoditi,3
доказати,3
dokazati,3
подаље,3
ubiti,3
ošinuti,3
zajecati,3
izvoljevati,3
потрчати,3
vršiti,3
зарадити,3
doživeti,3
potruditi,3
бринути,3
udaljiti,3
buditi,3
zavoleti,3
клањати,3
odati,3
iznenada,3
описивати,3
убити,3
dogoditi,3
закључати,3
свуда,3
размишљати,3
нимало,3
храбро,3
пећи,3
peći,3
збивати,3
извлачити,3
тихо,3
pozivati,3
позивати,3
preteći,3
predlagati,3
začuditi,3
vući,3
maločas,3
strašno,3
допрети,3
odoleti,3
уздати,3
сачекати,3
odbraniti,3
sačekati,3
додуше,3
rastajati,3
разићи,3
ватрено,3
dovući,3
јахати,3
jahati,3
стећи,3
zamišljati,3
пребацити,3
vikati,3
одјурити,3
натраг,3
трипут,3
obući,3
климнути,3
отварати,3
везати,3
istupiti,3
одмерити,3
vešati,3
ljubiti,3
смешити,3
razlegati,3
uraditi,3
sakriti,3
ступити,3
steći,3
горко,3
gorko,3
oriti,3
uzdisati,3
задрхтати,3
растајати,3
називати,3
resiti,3
харати,3
испити,3
остадости,3
neočekivano,3
помиловати,3
carevati,3
navodno,3
zavisiti,3
одрећи,3
повечерати,3
rastati,3
објашњавати,3
iskoristiti,3
тешити,3
tešiti,3
odvajati,3
звецкати,3
zveckati,3
nestati,3
raspitivati,3
дотле,3
ишчекивати,3
propustiti,3
posedati,3
тврдити,3
dejstvovati,3
lično,3
slagati,3
svakodnevno,3
каткад,3
izdaleka,3
primorati,3
промислити,3
појурити,3
варати,3
varati,3
mogudati,3
oboriti,3
рашта,3
пропасти,3
нигде,3
putovati,3
hraniti,3
bežati,3
прописно,3
уверавати,3
otkud,3
убијати,3
poleteti,3
razmišljati,3
дремати,3
dremati,3
некада,3
растати,3
ženiti,3
отпутовати,3
оправдати,3
помучити,2
pomučiti,2
zapisati,2
записати,2
odrediti,2
poručiti,2
гунђати,2
узимати,2
довољно,2
traćiti,2
добијати,2
dobijati,2
ценити,2
jedino,2
натуцати,2
доводити,2
banuti,2
вежбати,2
