base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
njušiti,nanjušiti,na,88,80
likovati,odlikovati,od,133,80
otkriti,razotkriti,raz,2330,80
dahnuti,predahnuti,pre,22,80
viriti,izviriti,iz,362,79
mjeriti,namjeriti,na,36,79
miriti,primiriti,pri,265,79
trnuti,pretrnuti,pre,52,78
menjati,izmenjati,iz,1201,78
derati,proderati,pro,245,78
motriti,razmotriti,raz,169,78
vršiti,navršiti,na,552,77
jariti,razjariti,raz,16,77
vijati,privijati,pri,60,77
nositi,nadnositi,nad,4409,77
rušiti,obrušiti,ob,322,77
metati,nadmetati,nad,125,77
seliti,doseliti,do,108,77
obilaziti,zaobilaziti,za,511,77
šiti,sašiti,sa,120,76
viti,odviti,od,221,76
upirati,podupirati,pod,174,76
piti,pripiti,pri,1844,76
kloniti,prikloniti,pri,68,76
ložiti,založiti,za,97,75
lepiti,prilepiti,pri,125,75
klanjati,uklanjati,u,215,75
letati,preletati,pre,5,75
nositi,raznositi,raz,4409,75
besneti,razbesneti,raz,82,75
jaditi,dojaditi,do,8,75
skočiti,uskočiti,u,982,75
niknuti,proniknuti,pro,116,75
režati,zarežati,za,50,74
lomiti,prelomiti,pre,281,74
vladati,nadvladati,nad,920,74
uzdavati,obuzdavati,ob,26,74
sijati,zasijati,za,308,74
stupati,ustupati,u,213,74
vapiti,zavapiti,za,49,74
voleti,privoleti,pri,2369,74
viknuti,podviknuti,pod,897,73
slagati,naslagati,na,1007,73
mutiti,zamutiti,za,115,73
moliti,promoliti,pro,2871,73
drmati,uzdrmati,uz,45,73
buditi,razbuditi,raz,475,72
letiti,naletiti,na,598,71
štedeti,uštedeti,u,54,71
čistiti,pročistiti,pro,284,71
tresti,protresti,pro,499,71
liti,preliti,pre,96,71
svirati,odsvirati,od,863,71
grabiti,dograbiti,do,199,71
trčati,pretrčati,pre,1327,70
maknuti,zamaknuti,za,233,70
krotiti,ukrotiti,u,26,70
rešiti,razrešiti,raz,1365,70
tvoriti,pritvoriti,pri,46,70
izlaziti,proizlaziti,pro,2166,70
turiti,proturiti,pro,62,70
ljutiti,razljutiti,raz,529,70
voliti,zavoliti,za,2997,69
vitlati,zavitlati,za,121,69
pipati,napipati,na,140,68
paziti,pripaziti,pri,1113,68
vrteti,uvrteti,u,334,68
čuti,načuti,na,10341,68
ostajati,zaostajati,za,1983,68
liti,naliti,na,96,68
dremati,zadremati,za,128,68
leteti,uleteti,u,242,67
vezati,zavezati,za,1111,67
jahati,projahati,pro,568,67
saditi,zasaditi,za,41,67
ganjati,proganjati,pro,14,67
biti,sabiti,sa,187140,67
koriti,prekoriti,pre,80,67
kratiti,prekratiti,pre,23,66
