infinitive_latin,frequency
утопити,4
устројити,4
понегде,4
мрети,4
погинути,4
прибавити,4
одошити,4
заћи,4
уверити,4
одупрети,4
обожавати,4
ноћити,4
трептати,4
добивати,4
скупљати,4
марити,4
ускратити,4
одазвати,4
сложити,4
побећи,4
вредети,4
умакати,4
изнијети,4
проценити,4
распоређивати,4
привући,4
наливати,4
узвикнути,4
окупати,4
малчице,4
огледати,4
наступити,4
одбацити,4
ослонити,4
закорачити,4
утврдити,4
остарети,4
остарјети,4
доручковати,4
досад,4
долити,4
облачити,4
опстати,4
убележити,4
опремити,4
једновремено,4
одсећи,4
обилато,4
скувати,4
удахнути,4
ратовати,4
пробити,4
ускоро,4
сачекати,4
обрнути,4
ослушкивати,4
дисати,4
изути,4
снаћи,4
тешити,4
остарити,4
исписивати,4
пуцати,4
нимало,4
помиловати,4
отицати,4
викнути,4
скретати,4
тицати,4
покупити,4
искати,4
прошапутати,4
утонути,4
заискати,4
забезекнути,4
уживати,4
мотати,4
унијети,4
смишљати,4
смешити,4
превалити,4
поседовати,4
хладити,4
уступати,4
побркати,4
некуда,4
уписати,4
наместити,4
лепити,4
избројати,4
одсвирати,4
походити,4
звучити,4
завалити,4
накнадно,4
истерати,4
нага,4
махати,4
претрнути,4
обићи,4
услишити,4
делимично,4
извршити,4
пребројати,4
одзвањати,4
разговетно,4
осветљавати,4
присуствовати,4
унајмити,4
мрмљати,4
пасати,4
промрмљати,4
слетети,4
надокнадити,4
наопачке,4
ишчезнути,4
цвет,3
слетати,3
ишчитати,3
принудити,3
заковати,3
клијати,3
неопозиво,3
издвојити,3
проводити,3
смањивати,3
полазити,3
заливати,3
студирати,3
запазити,3
применити,3
довршити,3
прогласити,3
ручати,3
буђати,3
доливати,3
изузетно,3
утолико,3
вешто,3
изложити,3
предодредити,3
износити,3
лупати,3
сустизати,3
одазивати,3
помаљати,3
срочити,3
узлетети,3
мокрити,3
скидати,3
топити,3
израњати,3
справљати,3
померати,3
удисати,3
увијати,3
гурати,3
чешати,3
притиснути,3
дохватити,3
загрлити,3
усправити,3
преселити,3
заноћити,3
разабрати,3
засада,3
назрети,3
вечито,3
установити,3
приспети,3
препустити,3
отиснути,3
опирати,3
сакрити,3
напети,3
дома,3
варити,3
стојати,3
одгонетнути,3
намеравати,3
бринути,3
кључати,3
срећно,3
претпоставити,3
преврнути,3
искрцати,3
слегати,3
покорити,3
повредити,3
искусити,3
глоати,3
нахранити,3
јахати,3
обећати,3
подати,3
тумачити,3
дрхтати,3
зубати,3
ломити,3
тржати,3
преобратити,3
обухватати,3
нападати,3
налити,3
ускладити,3
частити,3
узвраћати,3
брисати,3
јамачно,3
одавде,3
коштати,3
пребацити,3
непомично,3
увредити,3
размислити,3
затрети,3
уређивати,3
жети,3
виђати,3
одлично,3
разумевати,3
збуњивати,3
задовољно,3
жвакати,3
дићи,3
пропуштати,3
одмеравати,3
скраћивати,3
упијати,3
снабдети,3
натакнути,3
опасати,3
скренути,3
видно,3
зевнути,3
копати,3
премештати,3
разапети,3
препуштати,3
поштедети,3
пролетети,3
наглас,3
пламтети,3
допустити,3
обезбедити,3
устајати,3
протнути,3
забележити,3
старати,3
цедити,3
сваки,3
отуда,3
сналазити,3
напомињати,3
удаљивати,3
напасти,3
ценити,3
изрећи,3
испуштати,3
скупо,3
умити,3
рђаво,3
отворено,3
нанети,3
растерати,3
сутрадан,3
болити,3
потонути,3
ројити,3
бичевати,3
бесплатно,3
оптрчати,3
жмурити,3
удаљити,3
смирити,3
охладити,3
опрати,3
закачињати,3
наоко,3
стога,3
пресећи,3
збацити,3
испустити,3
журити,3
просто,3
нерадо,3
обављати,3
натопити,3
досезати,3
заложити,3
изменити,3
утећи,3
јуче,3
непрестано,3
додадити,3
шетати,3
превести,3
разбијати,3
искористити,3
узгред,3
извинити,3
напипати,3
завејати,3
откупити,3
пуно,3
каснити,3
закашљати,3
одустати,3
умирити,3
наслутити,3
убедити,3
наводити,3
изводити,3
излећи,3
привремено,3
јебати,3
запалити,3
увелико,3
отпутовати,3
ресити,3
вечно,3
успорити,3
ужаснути,3
крупњати,3
испљунути,3
уселити,3
тад,3
трошити,3
изнајмити,3
купати,3
отпасти,3
мршавити,3
врачати,3
принети,3
заљубити,3
вриснути,3
запињати,3
задевојчити,3
пропевати,3
штипати,3
сазрети,3
суновратити,3
повећавати,3
напршов,3
замолити,3
слутити,3
светлуцати,3
очистити,3
камо,3
одбрусити,3
претходно,3
закуцати,3
покварити,3
пипати,3
помишљати,3
свиђати,3
слабо,3
узати,3
осмотрити,3
пропасти,3
жудити,3
измицати,3
наносити,3
одвајати,3
покрити,3
размишљати,3
очешљати,3
убацити,3
