infinitive_latin,frequency
креснути,2
неупоредиво,2
претпостављати,2
срамно,2
свеједно,2
ослушнути,2
обгрлити,2
слатко,2
меко,2
вијати,2
покупити,2
замењивати,2
умаћи,2
поднети,2
склонити,2
цедити,2
богато,2
задивити,2
досадно,2
мрзовољно,2
самозадовољно,2
уморити,2
трепнути,2
узвраћати,2
осмелити,2
одражавати,2
чезнути,2
искрснути,2
очувати,2
погађати,2
испитивати,2
склапати,2
делати,2
истакнути,2
тајно,2
кварити,2
наиме,2
повица,2
одјурити,2
попунити,2
покисати,2
ратовати,2
налагати,2
насрнути,2
пребацивати,2
улудо,2
утрошити,2
запамтити,2
напоменути,2
јецати,2
разликовати,2
снаћи,2
димити,2
приповедати,2
онамо,2
преметати,2
гуцнути,2
раскравити,2
попуштати,2
Кô,2
бучити,2
горе-доле,2
разбацивати,2
спријатељити,2
болети,2
меркати,2
истаћи,2
уплатити,2
грубо,2
поскочити,2
заиграти,2
ускомешати,2
наметати,2
побрљавити,2
прскати,2
пресијавати,2
помаћи,2
пријатељски,2
удесити,2
дотерати,2
веслати,2
пламшати,2
гарантовати,2
истоварити,2
одликовати,2
камо,2
излетети,2
наопако,2
сналазити,2
потпомогнути,2
поразити,2
прогласити,2
поделити,2
остављати,2
велик,2
овуда,2
стога,2
допунити,2
гајити,2
пришуњати,2
зашуштати,2
престравити,2
заузимати,2
обарати,2
снабдевати,2
закрештати,2
већма,2
заслепљивати,2
расхладити,2
одврнути,2
измусти,2
затезати,2
чврсто,2
прескакати,2
јечати,2
заждети,2
чупати,2
усећи,2
стругати,2
удварати,2
убрајати,2
осигурати,2
окончати,2
застајкивати,2
заморити,2
одзвањати,2
пљуснути,2
разлити,2
просипати,2
стропоштати,2
скапати,2
бескрајно,2
боловати,2
расположити,2
истопити,2
назирати,2
вртјети,2
поцупкивати,2
давити,2
притиснути,2
заслепити,2
оштро,2
рецитовати,2
облетати,2
распорити,2
натуштити,2
одштампати,2
догурати,2
захватити,2
специјално,2
снести,2
надоле,2
свалити,2
посути,2
трептати,2
вести,2
живовати,2
вечно,2
иматати,2
приближити,2
замандаљивати,2
оправити,2
прикачити,2
дремати,2
одвајати,2
заседати,2
запуцкетати,2
ритмички,2
запретити,2
заводити,2
разносити,2
беласати,2
сместа,2
пуцкетати,2
наменити,2
проклето,2
испољити,2
размакнути,2
шити,2
дојахати,2
ђипати,2
лепити,2
послушати,2
лечити,2
клонити,2
постројити,2
причврстити,2
прикуцавати,2
повикати,2
дрско,2
саопштавати,2
лајати,2
заобићи,2
закашњавати,2
засвирати,2
откинути,2
зевати,2
распарати,2
нагледати,2
престићи,2
преобразити,2
укључивати,2
ћоравити,2
убедљиво,2
аутоматски,2
практички,2
чоравити,2
претражити,2
одбацивати,2
командовати,2
смањивати,2
изравнати,2
ускочити,2
заљуљати,2
истегнути,2
одвратно,2
допринети,2
вешто,2
нацедити,2
засипати,2
напућити,2
увијати,2
усуђивати,2
скљокати,2
пузити,2
деловати,2
омотати,2
шврљати,2
машити,2
разбуктавати,2
свршити,2
порасти,2
резервисати,2
располутити,2
покајати,2
надвикивати,2
издвојити,2
истргнути,2
ложити,2
