infinitive_latin,frequency
неиспавано,1
ћелаво,1
растрести,1
забринуто,1
клијати,1
расцветавати,1
антрополошки,1
изузетно,1
разједати,1
трулити,1
сагњивати,1
весело,1
раскопчати,1
ошамарити,1
игда,1
малчице,1
расправљати,1
пљуштати,1
одваљивати,1
загрејати,1
пазарити,1
јењавати,1
туда,1
залупити,1
начисто,1
испреметати,1
пронети,1
погрешити,1
кокодакати,1
освртати,1
узорати,1
посејати,1
уобручити,1
разлетјети,1
поотпадати,1
одустајати,1
одмахивати,1
упорно,1
сналазити,1
насићи,1
пословно,1
пресвлачити,1
трзати,1
тесно,1
превлачити,1
четиристо,1
смоћи,1
прекорно,1
збуњено,1
рђаво,1
уплести,1
засвирати,1
одлично,1
наређати,1
замотати,1
гудати,1
скаменити,1
уозбиљити,1
навући,1
нагодити,1
поносно,1
окадити,1
снети,1
обезбедити,1
исувише,1
иматати,1
испећи,1
нажврљати,1
ракољити,1
спаковати,1
увити,1
врата-излог,1
забрављати,1
стрепети,1
пипати,1
напипавати,1
одспавати,1
закренути,1
склупчати,1
разложити,1
разбацати,1
захвалити,1
очепити,1
празно,1
брзати,1
знојити,1
сузити,1
резати,1
подојити,1
посредно,1
упућивати,1
практично,1
пљеснути,1
светјети,1
омеђити,1
сагледавати,1
бесконачно,1
скитати,1
просећи,1
задевати,1
размотавати,1
батинати,1
невино,1
отпливати,1
двократи,1
услужити,1
сахранисати,1
трговати,1
заоштрити,1
раскопати,1
укопати,1
нагоре,1
опалити,1
огребати,1
рикнути,1
волити,1
загњурити,1
умивати,1
исказивати,1
куцати,1
течно,1
надолазити,1
кијати,1
нагонити,1
скакутати,1
размотрити,1
побијати,1
удружити,1
вечито,1
отупити,1
безбедно,1
наменити,1
уштедети,1
северно,1
исушити,1
савити,1
обликовати,1
откуцавати,1
истопити,1
досудити,1
надгледати,1
преживати,1
избљувати,1
васелити,1
појачати,1
тајно,1
крпити,1
изделити,1
чисто,1
одрицати,1
убуђати,1
изанђати,1
важити,1
напредовати,1
надаље,1
густо,1
заратити,1
задужити,1
природно,1
прикључивати,1
склизнути,1
одлучивати,1
придобијати,1
моратати,1
распитати,1
поколебати,1
тргати,1
уздигнути,1
одбацивати,1
кагане,1
наименовати,1
наређивати,1
споро,1
протицати,1
кувати,1
смркнути,1
обиснути,1
цртати,1
осветљавати,1
нахранити,1
скрстити,1
одлепршати,1
сјести,1
исковати,1
несумњиво,1
убедљиво,1
придобити,1
побуђивати,1
смешити,1
обмањивати,1
уствари,1
омести,1
прометати,1
опредељивати,1
пулсирати,1
трипут,1
зглашавати,1
узастопце,1
ужаснути,1
сковати,1
штаје,1
заридати,1
отпочети,1
потерати,1
прилично,1
достигнути,1
усклађивати,1
појачано,1
кипети,1
прећутати,1
оканити,1
занети,1
освестити,1
вечно,1
дочепати,1
опширно,1
наметнути,1
прећуткивати,1
уврстити,1
одблескивати,1
прогледати,1
певушити,1
сневати,1
цвет,1
лоше,1
претити,1
закорачити,1
вајати,1
неиздржљиво,1
лајати,1
најпријети,1
сутрадан,1
увећавати,1
заметнути,1
похватати,1
купати,1
изобличавати,1
удруживати,1
мангати,1
цвилети,1
зададити,1
поштедети,1
изгрепсти,1
трлети,1
пролистати,1
