infinitive_latin,frequency
umirati,4
posvetiti,4
ređati,4
pružati,4
lično,4
savlađivati,4
posle,4
obećavati,4
fizički,4
zaželeti,4
radosno,4
ispočetka,4
prezrivo,4
umoriti,4
nazvati,4
uvideti,4
trljati,4
nastavljati,4
ukoriti,4
prisustvovati,4
zauvek,4
plašiti,4
neobično,4
popravljati,4
savijati,4
svedočiti,4
dosaditi,4
rado,4
suviše,4
pevati,4
neprestano,4
osvrnuti,4
skideti,4
skidjeti,4
viđati,4
razviti,4
dopirati,4
ošinuti,4
održavati,4
oduzimati,4
zavladati,4
izvoditi,4
naići,4
izjasniti,4
otkucavati,4
lečiti,4
povratiti,4
obasjati,3
nadneti,3
pomiriti,3
likovati,3
zaustavljati,3
kvariti,3
izmoriti,3
napadati,3
zadržavati,3
ispasti,3
namerno,3
viriti,3
izbrisati,3
zagrmiti,3
upreti,3
ugristi,3
obračunati,3
gunđati,3
napuniti,3
promačiti,3
ograditi,3
škripati,3
zadremati,3
šaljivo,3
zasesti,3
postajati,3
stvarati,3
večeras,3
snežno,3
odreći,3
sačuvati,3
isključivati,3
odložiti,3
tresnuti,3
odguran,3
zaslužiti,3
razbijati,3
šuštati,3
odjeknuti,3
ubijati,3
pamtiti,3
približivati,3
odnositi,3
žurno,3
poludeti,3
onako,3
preterano,3
klimnuti,3
nezadovoljno,3
ukazivati,3
započeti,3
dostaviti,3
zaudarati,3
zabiti,3
navaliti,3
prelistavati,3
sprečavati,3
uvrediti,3
lupkati,3
ubuduće,3
slegati,3
spremiti,3
uložiti,3
odmahnuti,3
pisnuti,3
šibati,3
načičkati,3
odvratno,3
šljapkati,3
nedaleko,3
mračno,3
duvati,3
oblačiti,3
upasti,3
patiti,3
peći,3
priznaditi,3
osakatiti,3
pritegnuti,3
kratko,3
izjaviti,3
naređivati,3
nipošto,3
odjeći,3
pobiti,3
potpisati,3
uživati,3
radovati,3
naprotiv,3
bivati,3
iznijeti,3
poremetiti,3
napolje,3
ukopati,3
dobroćudno,3
navraćati,3
ozbiljno,3
dozvoliti,3
tužiti,3
raspitivati,3
prevariti,3
ukrasti,3
tužno,3
glasati,3
kopati,3
učtivo,3
prebacivati,3
pljeskati,3
sanjati,3
poubijati,3
doživeti,3
pokloniti,3
puniti,3
