infinitive_latin,frequency
распитивати,36
избити,36
испасти,36
указивати,36
изволети,36
бирати,36
послужити,36
изабрати,36
обући,36
koračati,36
leći,36
naučiti,36
naterati,36
сликати,36
razbiti,36
promrmljati,36
uleteti,36
mrmljati,36
докле,35
отпутовати,35
наједном,35
двапут,35
пристати,35
осветлити,35
стезати,35
летјети,35
поднети,35
уредити,35
сећи,35
dopirati,35
žao,35
retko,35
obećati,35
ćutke,35
uvrediti,35
opaziti,35
доказивати,35
mahnuti,35
izdati,35
izvršiti,35
строго,34
повезати,34
скидати,34
запалити,34
замолити,34
лећи,34
упадати,34
боловати,34
trajati,34
tužno,34
odmoriti,34
menjati,34
prilično,34
gurati,34
izbaciti,34
nazad,34
saslušati,34
nasmejati,34
istrčati,34
описати,33
унети,33
поверити,33
чистити,33
варати,33
повлачити,33
остварити,33
уверити,33
пловити,33
одавде,33
горети,33
вечерас,33
prelaziti,33
stvoriti,33
odleteti,33
osvrtati,33
ugasiti,33
umirati,33
otkud,33
pojavljivati,33
dopasti,33
zaključiti,33
смјети,33
полагано,33
убијати,33
доиста,33
дознати,33
uveriti,33
zahtevati,33
пљунути,32
јутрос,32
ћутке,32
изложити,32
саопштити,32
лебдети,32
пренети,32
ниско,32
весело,32
дозволити,32
савијати,32
занимати,32
управљати,32
болити,32
одредити,32
пребацити,32
уносити,32
suviše,32
uništiti,32
spremiti,32
jedino,32
pričekati,32
strašno,32
plašiti,32
razmisliti,32
sanjati,32
interesovati,32
nestajati,32
popeti,32
odneti,32
нагонити,32
упамтити,32
pristati,32
održati,32
zateći,32
preduzeti,32
objaviti,32
potvrditi,32
sipati,32
плести,31
привући,31
попустити,31
поздравити,31
позивати,31
напамет,31
вешто,31
zapaliti,31
dopadati,31
mahati,31
slučajno,31
досада,31
сакупити,31
другачије,31
osvetliti,31
dohvatiti,31
stizati,31
dospeti,31
дрекнути,30
спадати,30
мерити,30
разабрати,30
журити,30
смирити,30
проверити,30
шалити,30
посветити,30
ћутјети,30
избијати,30
назирати,30
употребити,30
zahvaljivati,30
sakriti,30
požuriti,30
vladati,30
povesti,30
spaziti,30
hajdemo,30
dići,30
konačno,30
zauvek,30
donijeti,30
načiniti,30
неприметно,30
забележити,30
nazivati,30
ljubazno,30
nedavno,30
nastati,30
seći,30
umalo,30
допустити,29
гурнути,29
важити,29
раширити,29
тренутно,29
предложити,29
увредити,29
захтевати,29
грдити,29
упорно,29
захваљивати,29
напола,29
изводити,29
попети,29
љубити,29
понашати,29
хвалити,29
трептати,29
искрено,29
збуњивати,29
čuditi,29
sačekati,29
radovati,29
odjekivati,29
buditi,29
razgledati,29
zagrliti,29
vršiti,29
predstaviti,29
stupiti,29
додавати,29
preneti,29
raširiti,29
štaviše,29
прекрстити,28
свечано,28
љутито,28
непосредно,28
разићи,28
дохватити,28
обесити,28
доказати,28
пропасти,28
увести,28
саветовати,28
искористити,28
умешати,28
боравити,28
наређивати,28
преклињати,28
измислити,28
поигравати,28
послушати,28
издвојити,28
napolje,28
udaljiti,28
zapevati,28
ispostaviti,28
dobijati,28
hvatati,28
uvući,28
ustajati,28
odlučno,28
stanovati,28
završavati,28
radosno,28
deliti,28
свршавати,28
синоћ,28
привлачити,28
наслућивати,28
сјати,28
уништити,28
отада,28
tvrditi,28
rado,28
napiti,28
izazvati,28
proveriti,28
озбиљно,27
подсећати,27
истицати,27
отети,27
лутати,27
тргнути,27
постављати,27
разгледати,27
напоље,27
утонути,27
вадити,27
дозивати,27
огласити,27
задржавати,27
сумњати,27
чврсто,27
тонути,27
primati,27
svejedno,27
slagati,27
