base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
nositi,prinositi,pri,4260,53
nositi,raznositi,raz,4260,20
nositi,pronositi,pro,4260,12
nositi,zanositi,za,4260,6
nositi,uznositi,uz,4260,4
nositi,onositi,o,4260,1
uživati,nauživati,na,4239,2
uživati,oduživati,od,4239,1
pozivati,opozivati,o,4055,27
ući,isući,is,4004,3
obratiti,preobratiti,pre,3936,14
stvarati,ostvarati,o,3806,6
otkriti,razotkriti,raz,3723,65
pisati,napisati,na,3555,1730
pisati,upisati,u,3555,1218
pisati,opisati,o,3555,1018
pisati,raspisati,ras,3555,651
pisati,propisati,pro,3555,210
pisati,ispisati,is,3555,169
pisati,zapisati,za,3555,161
pisati,pripisati,pri,3555,134
pisati,prepisati,pre,3555,50
pisati,popisati,po,3555,37
pisati,otpisati,ot,3555,24
pisati,dopisati,do,3555,12
ticati,uticati,u,3535,6110
ticati,isticati,is,3535,3280
ticati,poticati,po,3535,1583
ticati,sticati,s,3535,1210
ticati,proticati,pro,3535,204
ticati,doticati,do,3535,97
ticati,zaticati,za,3535,33
ticati,oticati,o,3535,30
ticati,preticati,pre,3535,10
ticati,priticati,pri,3535,6
ticati,naticati,na,3535,3
ticati,podticati,pod,3535,1
ostajati,zaostajati,za,3500,217
ostajati,izostajati,iz,3500,141
ostajati,preostajati,pre,3500,113
voleti,zavoleti,za,3485,53
voleti,privoleti,pri,3485,9
voleti,izvoleti,iz,3485,1
čuti,začuti,za,3391,16
čuti,pročuti,pro,3391,15
čuti,načuti,na,3391,8
čuti,počuti,po,3391,1
čuti,prečuti,pre,3391,1
počinjati,započinjati,za,3380,692
počinjati,otpočinjati,ot,3380,20
služiti,poslužiti,po,3331,1058
služiti,zaslužiti,za,3331,243
služiti,odslužiti,od,3331,56
služiti,uslužiti,u,3331,27
osećati,predosećati,pred,3320,4
isticati,proisticati,pro,3280,262
proći,uproći,u,3269,1
stajati,ostajati,o,3246,3500
stajati,postajati,po,3246,3321
stajati,nastajati,na,3246,1542
stajati,prestajati,pre,3246,457
stajati,pristajati,pri,3246,148
stajati,ustajati,u,3246,89
stajati,zastajati,za,3246,56
stajati,odstajati,od,3246,5
stajati,obstajati,ob,3246,1
stajati,predstajati,pred,3246,1
menjati,primenjati,pri,3221,7
menjati,izmenjati,iz,3221,1
menjati,zamenjati,za,3221,1
računati,izračunati,iz,3207,245
računati,obračunati,ob,3207,118
računati,uračunati,u,3207,89
računati,proračunati,pro,3207,19
računati,preračunati,pre,3207,16
računati,sračunati,s,3207,11
računati,razračunati,raz,3207,6
računati,zaračunati,za,3207,5
računati,predračunati,pred,3207,1
stići,postići,po,3155,3096
stići,dostići,do,3155,992
stići,pristići,pri,3155,335
stići,podstići,pod,3155,133
stići,prestići,pre,3155,46
stići,prstići,pr,3155,2
stići,ostići,o,3155,1
stići,odstići,od,3155,1
primiti,poprimiti,po,3126,85
primiti,zaprimiti,za,3126,18
primiti,priprimiti,pri,3126,1
gledati,pogledati,po,2943,7142
gledati,izgledati,iz,2943,2249
gledati,ogledati,o,2943,1465
gledati,pregledati,pre,2943,872
gledati,nadgledati,nad,2943,411
gledati,ugledati,u,2943,258
gledati,razgledati,raz,2943,85
gledati,zagledati,za,2943,40
gledati,odgledati,od,2943,40
gledati,nagledati,na,2943,17
gledati,progledati,pro,2943,9
gledati,prigledati,pri,2943,1
steći,podsteći,pod,2922,1
planirati,isplanirati,is,2887,130
čuvati,očuvati,o,2848,578
čuvati,pričuvati,pri,2848,2
čuvati,začuvati,za,2848,1
kupiti,okupiti,o,2845,2134
kupiti,prikupiti,pri,2845,917
kupiti,skupiti,s,2845,194
kupiti,pokupiti,po,2845,157
kupiti,otkupiti,ot,2845,156
kupiti,zakupiti,za,2845,89
kupiti,nakupiti,na,2845,28
kupiti,iskupiti,is,2845,16
kupiti,dokupiti,do,2845,14
kreirati,iskreirati,is,2801,6
nadati,ponadati,po,2792,17
ostaviti,izostaviti,iz,2785,86
pričati,ispričati,is,2776,598
pričati,popričati,po,2776,72
pričati,prepričati,pre,2776,23
pričati,raspričati,ras,2776,2
pričati,propričati,pro,2776,1
poslati,otposlati,ot,2757,1
postavljati,ispostavljati,is,2722,91
postavljati,zapostavljati,za,2722,27
