base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
šaliti,našaliti,na,641,113
cediti,procediti,pro,113,129
mazati,namazati,na,515559,118
dužiti,izdužiti,iz,44363,94
vraćati,navraćati,na,752459,99
gunđati,progunđati,pro,201,91
miriti,izmiriti,iz,831828,198
roniti,zaroniti,za,43646,144
poznavati,upoznavati,u,93692,547
obratiti,preobratiti,pre,5607,103
gledati,nagledati,na,2809846407,108
moriti,premoriti,pre,467396,90
uditi,nauditi,na,107,127
slepiti,zaslepiti,za,183,92
trpeti,pretrpeti,pre,862,649
biti,prebiti,pre,33353523123,115
vrteti,zavrteti,za,82592,99
lagati,ulagati,u,24037854,1815
juriti,dojuriti,do,2292507,91
užiti,odužiti,od,184,165
vući,podvući,pod,217199563,258
pečatiti,zapečatiti,za,12,89
dirati,razdirati,raz,295679,90
legati,razlegati,raz,6977,87
želiti,zaželiti,za,2962,94
terati,proterati,pro,10698248,151
mučiti,namučiti,na,41760,99
gurati,ugurati,u,10493322,101
općiti,uopćiti,u,220,97
jahati,odjahati,od,9547251,86
jecati,zajecati,za,252,88
taknuti,nataknuti,na,15822,85
metati,premetati,pre,20146041,85
snivati,zasnivati,za,47,1852
listati,prelistati,pre,25598,103
veseliti,razveseliti,raz,8192,104
roditi,izroditi,iz,475106,144
manjiti,umanjiti,u,234,583
leteti,odleteti,od,39021143,129
točiti,zatočiti,za,12871,94
buniti,uzbuniti,uz,74467,96
topiti,natopiti,na,54177,108
teći,priteći,pri,6561515,120
likovati,nalikovati,na,415683,141
kriviti,nakriviti,na,11659,87
dragati,razdragati,raz,361,84
govoriti,ugovoriti,u,1401748117,299
dosećati,predosećati,pre,576,88
govoriti,prigovoriti,pri,1401748117,103
likovati,dolikovati,do,415683,127
svirati,zasvirati,za,221833,90
družiti,udružiti,u,8522,422
liti,proliti,pro,9612318,94
mamiti,izmamiti,iz,672937,131
sušiti,sasušiti,sa,43483,84
brojati,izbrojati,iz,334077,111
tišati,utišati,u,8,112
hvatati,zahvatati,za,1012329,220
vedriti,razvedriti,raz,1454,85
liti,izliti,iz,9612318,115
njušiti,nanjušiti,na,89,81
likovati,odlikovati,od,415683,1443
otkriti,razotkriti,raz,6616,154
dahnuti,predahnuti,pre,22528,90
viriti,izviriti,iz,1132185,189
mjeriti,namjeriti,na,1422,83
