base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
dahnuti,izdahnuti,iz,90112,135
valiti,izvaliti,iz,15411871,124
pustiti,zapustiti,za,277845735,145
uzeti,izuzeti,iz,192286640,334
ostati,zaostati,za,8688017,215
mrsiti,zamrsiti,za,48013,124
padati,zapadati,za,307297646,132
biti,zabiti,za,366890161089,146
drhtati,uzdrhtati,uz,62951,123
udarati,odudarati,od,4209743,161
kopati,dokopati,do,4777188,158
noćiti,prenoćiti,pre,2118,155
krstiti,ukrstiti,u,15356,196
viriti,zaviriti,za,5660931,317
metati,razmetati,raz,221606456,137
pušiti,zapušiti,za,1147,140
poručivati,preporučivati,pre,1014,5527
braniti,odbraniti,od,78666,1277
goreti,izgoreti,iz,144488541,247
ostati,izostati,iz,8688017,607
zvati,prizvati,pri,187230720,155
vesti,razvesti,raz,87027535,210
gledati,nadgledati,nad,33718159827,987
terati,preterati,pre,74887907,167
vratiti,navratiti,na,5891786,128
izvesti,proizvesti,pro,69071,1894
nervirati,iznervirati,iz,211,151
kasniti,zakasniti,za,383,184
bacati,razbacati,raz,77536,118
likovati,oblikovati,ob,2078421,15208
micati,uzmicati,uz,101484322,128
gomilati,nagomilati,na,217,159
snovati,zasnovati,za,41,450
viti,priviti,pri,391519233,113
kazati,zakazati,za,794519993,894
zvati,prozvati,pro,187230720,222
prezati,naprezati,na,3329,113
manuti,obmanuti,ob,133,129
viditi,uviditi,u,831852,586
tajiti,pritajiti,pri,1824,116
birati,prebirati,pre,61665001,117
gađati,nagađati,na,982131,175
srnuti,nasrnuti,na,23,155
meriti,zameriti,za,45396285,225
tražiti,pretražiti,pre,476487,568
uzimati,preuzimati,pre,154098595,2317
sititi,zasititi,za,1152,126
sipati,prosipati,pro,198380,137
držati,pridržati,pri,94152923,120
letiti,izletiti,iz,70782322,130
važiti,odvažiti,od,26676,186
pretiti,zapretiti,za,504914,269
varati,zavarati,za,33354,190
praviti,upraviti,u,7678200,114
vezati,privezati,pri,131235457,112
brusiti,odbrusiti,od,1517,114
liti,obliti,ob,96123194,6545
hraniti,nahraniti,na,1709459,248
prljati,uprljati,u,3995,124
seliti,useliti,u,1736286,230
uzrokovati,prouzrokovati,pro,1659,980
upirati,odupirati,od,11364,147
drmati,prodrmati,pro,33610,127
magliti,zamagliti,za,7936,127
liti,uliti,u,96123194,244
putovati,doputovati,do,908870,345
žaliti,sažaliti,sa,720233,109
seliti,odseliti,od,1736286,166
moriti,zamoriti,za,2337001,105
tući,utući,u,2247009,97
viti,zaviti,za,391519233,121
kašljati,nakašljati,na,8201,99
leteti,izleteti,iz,429232591,109
misliti,promisliti,pro,1332416615,241
visiti,uzvisiti,uz,744843,112
liti,zaliti,za,96123194,143
pratiti,propratiti,pro,254553,210
grliti,obgrliti,ob,263588,97
računati,izračunati,iz,8877657,625
bivati,dobivati,do,903856,634
prtiti,uprtiti,u,23,150
stupati,zastupati,za,3542747,1730
rušiti,narušiti,na,5116083,480
valiti,uvaliti,u,15411871,111
baviti,pribaviti,pri,60946268,756
maknuti,razmaknuti,raz,61079617,102
spavati,prespavati,pre,48366612,229
plašiti,zaplašiti,za,1091817,132
platiti,naplatiti,na,945131,604
krutiti,ukrutiti,u,69,95
daviti,zadaviti,za,213851,95
sipati,zasipati,za,198380,110
vijati,previjati,pre,179658433,110
viknuti,priviknuti,pri,41853149,96
staviti,dostaviti,do,121715173,5765
šaliti,našaliti,na,750,133
cediti,procediti,pro,127,166
mazati,namazati,na,3093366,139
dužiti,izdužiti,iz,177494,97
vraćati,navraćati,na,2259235,106
gunđati,progunđati,pro,204,91
miriti,izmiriti,iz,4159178,294
roniti,zaroniti,za,174609,192
poznavati,upoznavati,u,188328,945
obratiti,preobratiti,pre,9543,117
gledati,nagledati,na,33718159827,125
moriti,premoriti,pre,2337001,91
uditi,nauditi,na,135,162
slepiti,zaslepiti,za,197,95
trpeti,pretrpeti,pre,1449,1140
biti,prebiti,pre,366890161089,140
vrteti,zavrteti,za,247840,108
lagati,ulagati,u,192302938,3334
juriti,dojuriti,do,11462642,93
užiti,odužiti,od,333,234
vući,podvući,pod,2389195232,409
pečatiti,zapečatiti,za,12,91
dirati,razdirati,raz,1182796,93
legati,razlegati,raz,20980,87
želiti,zaželiti,za,3430,100
terati,proterati,pro,74887907,209
mučiti,namučiti,na,83837,112
gurati,ugurati,u,73453437,115
općiti,uopćiti,u,442,106
jahati,odjahati,od,66830774,86
jecati,zajecati,za,259,90
taknuti,nataknuti,na,47467,85
metati,premetati,pre,221606456,85
snivati,zasnivati,za,52,3405
listati,prelistati,pre,76853,118
veseliti,razveseliti,raz,16401,121
roditi,izroditi,iz,1425829,194
manjiti,umanjiti,u,236,1029
leteti,odleteti,od,429232591,168
točiti,zatočiti,za,38629,104
buniti,uzbuniti,uz,223469,107
topiti,natopiti,na,162597,130
teći,priteći,pri,39369597,150
likovati,nalikovati,na,2078421,190
kriviti,nakriviti,na,23450,90
dragati,razdragati,raz,369,84
govoriti,ugovoriti,u,14017492867,492
dosećati,predosećati,pre,1152,92
govoriti,prigovoriti,pri,14017492867,121
likovati,dolikovati,do,2078421,166
svirati,zasvirati,za,666139,97
družiti,udružiti,u,17465,714
liti,proliti,pro,96123194,105
mamiti,izmamiti,iz,3364698,174
sušiti,sasušiti,sa,130619,86
brojati,izbrojati,iz,1336811,136
tišati,utišati,u,8,138
hvatati,zahvatati,za,4049409,345
vedriti,razvedriti,raz,2917,88
liti,izliti,iz,96123194,146
njušiti,nanjušiti,na,90,82
likovati,odlikovati,od,2078421,2652
otkriti,razotkriti,raz,10339,219
dahnuti,predahnuti,pre,90112,100
viriti,izviriti,iz,5660931,282
mjeriti,namjeriti,na,2906,87
miriti,primiriti,pri,4159178,102
trnuti,pretrnuti,pre,37912,78
menjati,izmenjati,iz,8083,80
derati,proderati,pro,178629,78
motriti,razmotriti,raz,10929,7005
vršiti,navršiti,na,11751190,292
jariti,razjariti,raz,1037,81
vijati,privijati,pri,179658433,85
nositi,nadnositi,nad,21523599496,85
rušiti,obrušiti,ob,5116083,110
metati,nadmetati,nad,221606456,311
seliti,doseliti,do,1736286,239
obilaziti,zaobilaziti,za,1111,250
šiti,sašiti,sa,493434,96
viti,odviti,od,391519233,124
upirati,podupirati,pod,11364,160
piti,pripiti,pri,7643814,80
kloniti,prikloniti,pri,1078162,151
ložiti,založiti,za,51618574,402
lepiti,prilepiti,pri,14883970,83
klanjati,uklanjati,u,158333,1272
letati,preletati,pre,14929920,98
nositi,raznositi,raz,21523599496,116
besneti,razbesneti,raz,99,106
jaditi,dojaditi,do,8,77
skočiti,uskočiti,u,116499126,194
niknuti,proniknuti,pro,154,84
režati,zarežati,za,60,76
lomiti,prelomiti,pre,13181789,184
vladati,nadvladati,nad,3870976,172
uzdavati,obuzdavati,ob,18954,86
sijati,zasijati,za,20720,158
stupati,ustupati,u,3542747,203
vapiti,zavapiti,za,93,87
voleti,privoleti,pri,1924322,93
viknuti,podviknuti,pod,41853149,75
slagati,naslagati,na,2692,85
mutiti,zamutiti,za,7797,81
moliti,promoliti,pro,44907550,75
drmati,uzdrmati,uz,33610,213
buditi,razbuditi,raz,408191,98
letiti,naletiti,na,70782322,107
štedeti,uštedeti,u,3709,633
čistiti,pročistiti,pro,20114,126
tresti,protresti,pro,517,84
liti,preliti,pre,96123194,235
svirati,odsvirati,od,666139,175
grabiti,dograbiti,do,3120298,79
