infinitive_latin,frequency
савесно,1
поделити,1
саградити,1
урезати,1
спалити,1
полагати,1
горети,1
сјати,1
орити,1
раскошно,1
посвршавати,1
пробудити,1
испити,1
испијати,1
неприметно,1
разабрати,1
сахранити,1
побожно,1
чаршило,1
прсити,1
избегнути,1
поклонити,1
препоручити,1
побећи,1
доктор,1
дочно,1
прести,1
бригати,1
забринуто,1
кад,1
страдати,1
зидати,1
урезивати,1
