base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
trčati,dotrčati,do,7978,250
padati,napadati,na,18264,248
juriti,odjuriti,od,3664,247
uzimati,preuzimati,pre,9133,245
činiti,sačiniti,sa,44291,245
voleti,izvoleti,iz,7590,244
izvesti,proizvesti,pro,1880,244
kupiti,prikupiti,pri,6695,242
sećati,prisećati,pri,7505,242
stajati,sastajati,sa,48949,242
micati,promicati,pro,3097,241
tiskati,pritiskati,pri,230,241
drhtati,zadrhtati,za,1966,241
disati,udisati,u,3167,241
desiti,zadesiti,za,4832,239
gledati,razgledati,raz,135464,238
videti,zavideti,za,78196,238
likovati,odlikovati,od,665,234
ticati,doticati,do,10978,232
goniti,progoniti,pro,3398,229
pamtiti,upamtiti,u,1573,228
porediti,uporediti,u,118,227
puštati,propuštati,pro,4759,225
tešiti,utešiti,u,195,224
pasti,pripasti,pri,19608,222
saditi,dosaditi,do,214,220
mucati,promucati,pro,376,218
pasti,zapasti,za,19608,218
umiti,naumiti,na,562,217
skočiti,preskočiti,pre,6922,217
uzimati,oduzimati,od,9133,216
gušiti,ugušiti,u,1239,216
micati,primicati,pri,3097,215
kloniti,zakloniti,za,344,212
nositi,nanositi,na,57916,212
goniti,nagoniti,na,3398,209
lagati,zalagati,za,5866,209
ticati,proticati,pro,10978,208
davati,pridavati,pri,22346,207
ići,razići,raz,57248,206
roniti,izroniti,iz,169,205
padati,propadati,pro,18264,205
liti,obliti,ob,961,204
turati,preturati,pre,106,204
stupati,zastupati,za,1113,202
grejati,zagrejati,za,747,201
vraćati,uzvraćati,uz,9115,201
valiti,prevaliti,pre,261,201
braniti,odbraniti,od,2279,199
čekati,pričekati,pri,17508,199
rezati,urezati,u,791,198
slikati,naslikati,na,726,198
vesti,zavesti,za,539,197
krasiti,ukrasiti,u,138,197
bledeti,prebledeti,pre,459,197
gušiti,prigušiti,pri,1239,195
slediti,naslediti,na,2533,195
motati,umotati,u,1111,195
ložiti,naložiti,na,874,195
okupiti,zaokupiti,za,740,194
valiti,provaliti,pro,261,194
riti,zariti,za,300,193
upreti,odupreti,od,328,193
pustiti,upustiti,u,16513,191
moriti,umoriti,u,747,191
dati,zadati,za,54495,190
glasiti,saglasiti,sa,1250,188
plaviti,preplaviti,pre,206,188
interesovati,zainteresovati,za,247,187
žeti,prožeti,pro,5985,187
viriti,proviriti,pro,1811,187
uzdati,obuzdati,ob,571,186
viti,uviti,u,2431,185
