verb,dim_001,dim_002,dim_003,dim_004,dim_005,dim_006,dim_007,dim_008,dim_009,dim_010,dim_011,dim_012,dim_013,dim_014,dim_015,dim_016,dim_017,dim_018,dim_019,dim_020,dim_021,dim_022,dim_023,dim_024,dim_025,dim_026,dim_027,dim_028,dim_029,dim_030,dim_031,dim_032,dim_033,dim_034,dim_035,dim_036,dim_037,dim_038,dim_039,dim_040,dim_041,dim_042,dim_043,dim_044,dim_045,dim_046,dim_047,dim_048,dim_049,dim_050
probuditi,0.7229778,-0.0652049,0.06944222,-0.09847432,0.046292152,0.16194901,0.41386968,0.455059,-0.20409627,0.0709445,0.028215008,-0.0370061,0.012136208,0.018614503,-0.0008782709,0.00021455146,-0.002924979,0.0057799644,0.017345833,-0.0005614389,-0.008103987,-0.0016778563,-0.003090012,-0.010451173,0.030324467,0.0005390907,-0.002924917,-0.0137800155,-0.006775019,-0.0033686336,-0.00015560455,0.007637546,0.0033643022,0.010320859,-0.0002992386,0.003510509,-0.01620024,-0.0012385851,-0.0008097029,-0.0032761178,-0.0026544433,-0.0025146124,-0.007347633,-0.0011946489,0.0013796528,-0.0001686938,-0.008021347,0.007847396,-0.0060238233,0.006575974
probušiti,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488558,0.41465825,0.45543677,-0.2048861,0.071839705,0.028857926,-0.03946961,0.015553724,0.02117651,-0.013528667,-0.0006284281,-0.002841915,0.005738933,0.017679077,-0.00060411706,-0.014046761,-0.0024372414,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.007801802,-0.0048020165,-0.0011070682,-0.00014634083,0.006386185,0.0018799971,0.009717066,0.00022604574,0.0050344532,-0.0056870226,0.0007983458,-0.0019839453,-0.00199316,-0.00072131364,0.0009935468,-0.0036891096,-0.0003158672,0.0024526478,0.001648619,-0.0015431766,0.0048818393,-0.005989206,0.00457537
procediti,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
proceniti,0.7232154,-0.065205425,0.070361644,-0.093279526,0.042479042,0.16480602,0.41494516,0.45519388,-0.20276082,0.06569562,0.034655306,-0.042323343,0.016302167,0.022407059,-0.014161223,-0.00063714205,-0.0035787043,0.006334216,0.01885342,-0.000615644,-0.015119955,-0.0025435153,0.003710818,0.009435503,-0.0022724161,0.0003766987,-0.0021542725,-0.009246515,-0.005108585,-0.0018820913,0.00037508892,0.0076970872,0.0025804937,0.010452183,0.0001058239,0.005536938,-0.005808644,0.00053849036,-0.002711327,-0.002246807,-0.0008561801,0.0005499274,-0.004857836,-0.0004496176,0.0034254752,0.0023406243,-0.0022450483,0.006486447,-0.008848216,0.0053867614
procijeniti,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
procvetati,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
prodati,0.57035154,0.3668665,0.048183996,-0.073962785,0.03102665,0.12084265,0.30137354,0.3308371,-0.14975482,0.054706365,0.022731347,-0.035012983,0.004586671,0.03099214,-0.013145416,0.031097058,-0.0019752563,0.0033813382,0.017698627,0.014195164,-0.014248416,0.006818631,-0.026281063,0.008170382,0.010724955,-0.0019404601,0.045542594,-0.013215379,-0.011523963,-0.0046399827,0.017355654,0.0062317858,0.0030966678,0.012613856,0.020813012,0.0017933301,-0.028822465,0.050064847,-0.0022608717,-0.036382046,0.016338354,0.11097315,0.51406145,0.008971736,-0.0132449195,0.0074065435,-0.008368873,-0.008841672,0.014262885,0.0037719666
prodavati,0.6043054,-0.054271705,0.057185784,-0.0796798,0.032273423,0.13735975,0.34828308,0.37383357,-0.16541566,0.057970412,0.02363694,-0.04113284,0.015629822,0.020846061,-0.0130497655,-0.00014501519,-0.0035178359,0.0061912006,0.017508669,0.00079053314,-0.011360875,-0.0013268729,-0.0024628243,-0.0024038756,0.020163476,0.00045862357,-0.00046957924,-0.016714742,-0.007591613,-0.006846623,0.007391475,0.008920051,-0.0018567933,0.016578408,0.00587941,0.0020279118,-0.026465438,0.023220627,0.00058213423,-0.016645782,0.0014811341,0.03812803,-0.031887215,0.0039136824,0.031457163,-0.15774257,0.49203435,-0.17252123,0.06032165,0.018596409
proderati,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
prodirati,0.723908,-0.06531568,0.066034235,-0.09727957,0.043319266,0.16925657,0.41104895,0.45564348,-0.20346783,0.06858618,0.020189032,-0.041747727,0.013716865,0.020345319,-0.0018292399,-3.936045e-06,-0.003697525,0.0072309347,0.021629222,-0.0004986427,-0.017729688,-0.002975221,0.0038689494,0.011466877,-0.00219913,-1.767217e-05,-0.003295882,-0.01005295,-0.0076838573,-0.0021829882,0.0008572323,0.008670968,0.002261084,0.014691352,0.0034403456,0.0049716965,-0.010022831,0.001188855,-0.0008856998,-0.007618533,0.0008867044,-0.0029344193,-0.005817117,0.0014031688,0.0040518455,0.0011982989,-0.0034221846,0.007771133,-0.008179087,0.005566105
prodiskutovati,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
prodrmati,0.7223532,-0.065111116,0.068641156,-0.096802056,0.042699054,0.16504757,0.4146917,0.4550297,-0.2042833,0.07142856,0.028633505,-0.03893626,0.015216939,0.020779341,-0.013189539,-0.00058135483,-0.0024310907,0.004907691,0.015098879,-0.00055968674,-0.006622513,-0.0013331039,-0.0028736575,-0.010024556,0.026880005,0.00050423027,-0.0027493832,-0.01227955,-0.004937817,-0.0021237424,-0.000715488,0.0059719672,0.0022947097,0.008090398,-0.0016014413,0.0037670436,-0.011824725,-0.00057541596,-0.0015301252,-0.0015222756,-0.0026291946,0.00012207145,-0.006001451,-0.00038699884,0.0015365359,0.00086734275,-0.0061307796,0.0063697966,-0.0062257187,0.0061180475
produbiti,0.7228618,-0.06515722,0.07007722,-0.09288828,0.042308617,0.16423665,0.41419896,0.4556064,-0.20533516,0.07209063,0.02899938,-0.039717328,0.015677663,0.02132674,-0.013627169,-0.00072834274,-0.0029669607,0.005850307,0.017933339,-0.00070969533,-0.014342018,-0.0024502173,0.0032299825,0.008879642,-0.002117676,-7.5632124e-05,-0.002488,-0.008147786,-0.0049914927,-0.0011668991,-0.00041663056,0.0069319652,0.0019800095,0.010357081,9.5211624e-05,0.005171853,-0.0060052574,0.0004995935,-0.0020882557,-0.002217447,-0.0004911581,0.0005840761,-0.0037658897,-0.0003329923,0.002672821,0.0019060079,-0.0017103765,0.00524276,-0.0064975773,0.004496066
produžiti,0.72358084,-0.06526135,0.06566916,-0.096603185,0.04287101,0.16604283,0.41728204,0.44980976,-0.20714848,0.07014331,0.031208482,-0.037828747,0.017857939,0.023220312,-0.014757694,-0.00080286217,-0.002950655,0.0067160483,0.019343378,-0.000318349,-0.015920151,-0.0025975911,0.0033877494,0.009996814,-0.002281472,0.00010624564,-0.0022633174,-0.008621063,-0.006004008,-0.0021212494,0.00086879916,0.0076099327,0.0027210247,0.011383892,0.0010210047,0.005203717,-0.0066205123,0.0008536632,-0.0019414168,-0.002764986,-3.5806523e-05,-0.0010126699,-0.0049535455,-0.00037465765,0.0029194632,0.0022747442,-0.0024800927,0.0057130517,-0.007327273,0.004151805
proganjati,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
proglasiti,0.72367066,-0.0648831,0.069548674,-0.0983706,0.0435439,0.16985379,0.41162026,0.45535383,-0.20219615,0.06478705,0.03416443,-0.039806742,0.010914846,0.021743396,-0.0013190674,-0.005770355,-0.0020282636,0.0022234065,0.009421553,5.874549e-06,-0.020988574,-0.003085679,0.0047123744,0.012547763,-0.002717118,0.0009761819,-0.003102846,-0.0112797525,-0.00746599,-0.004920119,0.0025773805,0.011357191,0.0052437373,0.013266471,0.0015204481,0.004736105,-0.008265902,0.0012506173,-0.0018489747,-0.0041793594,0.0024802375,-0.0015499284,-0.0053661014,-0.0004880362,0.003394413,0.0010809555,-0.0022194546,0.005432203,-0.008967886,0.0045375107
progledati,0.5968605,-0.053961817,0.057435293,-0.080625094,0.035297588,0.13575318,0.33836588,0.36954,-0.1693096,0.05288126,0.02842402,-0.024817407,0.014519292,0.019783137,-0.0014059263,-0.00026034963,-0.00027883117,-0.0004877841,-0.0037870067,0.0003742996,-0.02504183,-0.0038875572,0.005025011,0.013978626,-0.0033934969,0.000854203,-0.0018163888,-0.001878486,0.09220699,0.38447845,0.012737082,-0.083582796,-0.19346511,0.012159268,-0.07930501,-0.32932764,-0.014434685,0.0068974597,0.008356526,-0.001991436,-0.08674134,0.013822035,0.0006091578,0.0024481975,0.0052917954,0.010436869,0.0010159707,0.0026483927,-0.0034217266,0.043917064
progoniti,0.7232434,-0.06521411,0.069524825,-0.09880899,0.046643816,0.16520746,0.409124,0.4565097,-0.20701218,0.07289544,0.029384289,-0.040319797,0.015959593,0.021758188,-0.013870256,-0.00064293586,-0.0030548049,0.006120814,0.018602464,-0.00056874275,-0.014960839,-0.0026541983,0.0032260083,0.009515977,-0.0020672525,-2.7293725e-05,-0.002407799,-0.008527212,-0.00544081,-0.0013538456,0.00012576785,0.007117665,0.002244278,0.010872192,0.001015763,0.0056084525,-0.0067643244,0.00044578046,-0.0025019872,-0.0026911595,-0.00043481492,-0.00041222564,-0.0047431123,-0.001051869,0.0031989967,0.0011561232,-0.0009950666,0.004931544,-0.0066301785,0.0053782626
progovoriti,0.72440374,-0.06539233,0.07174431,-0.09542572,0.04367921,0.17096342,0.41429394,0.44913185,-0.20040348,0.075017706,0.021439673,-0.036335684,0.022695962,0.027256342,-0.017154798,-0.0011936318,-0.003691663,0.007859629,0.022803841,-0.0001042148,-0.019597074,-0.0029550665,0.004206303,0.013156257,-0.0023697007,-0.00018074793,-0.0036799142,-0.0113742,-0.008818169,-0.002093799,0.0013358563,0.01104917,0.0033285175,0.019145565,0.004982997,0.0043152673,-0.01305104,0.0013209898,0.0014890808,-0.010564695,0.004278666,-0.01235087,-0.00963085,0.002829547,0.0069806594,0.0021677688,-0.007676277,0.014052601,-0.016409004,-0.00068169244
progunđati,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
progurati,0.7236132,-0.06526218,0.070723355,-0.09382886,0.04276036,0.16591887,0.41731024,0.44971746,-0.20672628,0.07011275,0.021184007,-0.04433906,0.017096661,0.022929464,-0.014625253,-0.0010360593,-0.0031285689,0.0068820543,0.019517494,-0.00045898973,-0.016082615,-0.0026169762,0.0035252615,0.010221387,-0.0022500863,-8.6312786e-05,-0.0031632897,-0.009093695,-0.006094962,-0.0013017228,0.00015293533,0.007252258,0.0016374871,0.012402445,0.0011853839,0.0053118304,-0.008039118,0.00063773314,-0.0020419916,-0.0040589664,-0.0005098225,-0.0007578544,-0.0054224534,0.0010034096,0.0030858298,0.0018957795,-0.0039295447,0.007865791,-0.0065106717,0.0047824187
progutati,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488558,0.41465825,0.45543677,-0.2048861,0.071839705,0.028857926,-0.03946961,0.015553724,0.02117651,-0.013528667,-0.0006284281,-0.002841915,0.005738933,0.017679077,-0.00060411706,-0.014046761,-0.0024372414,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.007801802,-0.0048020165,-0.0011070682,-0.00014634083,0.006386185,0.0018799971,0.009717066,0.00022604574,0.0050344532,-0.0056870226,0.0007983458,-0.0019839453,-0.00199316,-0.00072131364,0.0009935468,-0.0036891096,-0.0003158672,0.0024526478,0.001648619,-0.0015431766,0.0048818393,-0.005989206,0.00457537
prohodati,0.7228618,-0.06515722,0.07007722,-0.09288828,0.042308617,0.16423665,0.41419896,0.4556064,-0.20533516,0.07209063,0.02899938,-0.039717328,0.015677663,0.02132674,-0.013627169,-0.00072834274,-0.0029669607,0.005850307,0.017933339,-0.00070969533,-0.014342018,-0.0024502173,0.0032299825,0.008879642,-0.002117676,-7.5632124e-05,-0.002488,-0.008147786,-0.0049914927,-0.0011668991,-0.00041663056,0.0069319652,0.0019800095,0.010357081,9.5211624e-05,0.005171853,-0.0060052574,0.0004995935,-0.0020882557,-0.002217447,-0.0004911581,0.0005840761,-0.0037658897,-0.0003329923,0.002672821,0.0019060079,-0.0017103765,0.00524276,-0.0064975773,0.004496066
prohteti,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
proisteći,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
proisticati,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
proizaći,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
proizašati,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
proizići,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488558,0.41465825,0.45543677,-0.2048861,0.071839705,0.028857926,-0.03946961,0.015553724,0.02117651,-0.013528667,-0.0006284281,-0.002841915,0.005738933,0.017679077,-0.00060411706,-0.014046761,-0.0024372414,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.007801802,-0.0048020165,-0.0011070682,-0.00014634083,0.006386185,0.0018799971,0.009717066,0.00022604574,0.0050344532,-0.0056870226,0.0007983458,-0.0019839453,-0.00199316,-0.00072131364,0.0009935468,-0.0036891096,-0.0003158672,0.0024526478,0.001648619,-0.0015431766,0.0048818393,-0.005989206,0.00457537
proizlaziti,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488558,0.41465825,0.45543677,-0.2048861,0.071839705,0.028857926,-0.03946961,0.015553724,0.02117651,-0.013528667,-0.0006284281,-0.002841915,0.005738933,0.017679077,-0.00060411706,-0.014046761,-0.0024372414,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.007801802,-0.0048020165,-0.0011070682,-0.00014634083,0.006386185,0.0018799971,0.009717066,0.00022604574,0.0050344532,-0.0056870226,0.0007983458,-0.0019839453,-0.00199316,-0.00072131364,0.0009935468,-0.0036891096,-0.0003158672,0.0024526478,0.001648619,-0.0015431766,0.0048818393,-0.005989206,0.00457537
proizvesti,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
proizvoditi,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
projahati,0.7226772,-0.065159805,0.068888605,-0.09715792,0.04283981,0.16550809,0.41523728,0.45469862,-0.2029213,0.06993164,0.027603677,-0.02932334,0.019256353,0.024003798,-0.01489459,-0.0006414477,-0.0026384147,0.0053233444,0.016288677,-0.00053655886,-0.00764943,-0.0014636652,-0.002942418,-0.010011312,0.028514737,0.0005245395,-0.0028317522,-0.012841101,-0.005860276,-0.0028061487,-0.00037017648,0.006891157,0.0027763974,0.009235556,-0.0010283042,0.0036389949,-0.013886422,-0.00048459298,-0.0008516607,-0.0024441867,-0.0021436226,-0.0015058843,-0.0058939215,-0.00034082163,0.0012669051,0.00050129916,-0.006606288,0.006372976,-0.005828367,0.005614494
projuriti,0.72393227,-0.06531227,0.06996615,-0.099346146,0.046740875,0.16355483,0.4171426,0.44951898,-0.20575115,0.06874516,0.020096367,-0.034592368,0.021324532,0.026491592,-0.016473131,-0.0009886918,-0.003411507,0.007454229,0.02109401,-0.00029279932,-0.017778935,-0.0029777351,0.0036850604,0.011716356,-0.0022337001,-6.804546e-05,-0.0031506303,-0.009289154,-0.007485429,-0.0021222653,0.001304453,0.008247274,0.0022847252,0.014278678,0.0031769741,0.0056501096,-0.010373939,0.0010109665,-0.0016648916,-0.0056676846,-0.00017741011,-0.003418645,-0.0056908475,0.00040713232,0.0031197625,0.0004509576,-0.0031807548,0.008503853,-0.004854152,0.004257919
proključati,0.72287667,-0.06516529,0.06513654,-0.0957267,0.042463154,0.16449848,0.41435385,0.45556733,-0.20522502,0.07202548,0.02895109,-0.039668713,0.015665462,0.021275753,-0.01360791,-0.0006420602,-0.002871625,0.0057788077,0.017937236,-0.0005623795,-0.014327491,-0.00245941,0.0030840382,0.008867506,-0.0020985343,-4.155119e-05,-0.0023924615,-0.008034503,-0.005032251,-0.001245801,-7.361202e-05,0.0066129724,0.0019804523,0.010084571,0.0004233128,0.0050036735,-0.005575862,0.0007540197,-0.002045757,-0.002295838,-0.0006252192,0.0006786486,-0.003921216,-0.00032248677,0.0027242757,0.0018681622,-0.0016059019,0.0051675066,-0.006644551,0.004617078
prokomentarisati,0.72243506,-0.065101385,0.06850018,-0.09661969,0.04263571,0.16488557,0.41465825,0.4554367,-0.2048861,0.071839705,0.028857924,-0.03946961,0.015553724,0.021176511,-0.0135286655,-0.00062842807,-0.0028419152,0.005738933,0.017679077,-0.000604117,-0.014046761,-0.0024372411,0.0030493445,0.008686639,-0.0020710705,-2.7731006e-05,-0.0023750903,-0.0078018014,-0.0048020165,-0.0011070682,-0.00014634083,0.006386184,0.001879997,0.009717066,0.00022604574,0.005034453,-0.0056870217,0.0007983458,-0.001983945,-0.0019931598,-0.00072131364,0.0009935467,-0.0036891093,-0.00031586716,0.0024526475,0.0016486188,-0.0015431764,0.0048818383,-0.005989206,0.0045753694
prokrčiti,0.72287667,-0.06516529,0.06513654,-0.0957267,0.042463154,0.16449848,0.41435385,0.45556733,-0.20522502,0.07202548,0.02895109,-0.039668713,0.015665462,0.021275753,-0.01360791,-0.0006420602,-0.002871625,0.0057788077,0.017937236,-0.0005623795,-0.014327491,-0.00245941,0.0030840382,0.008867506,-0.002098534,-4.1551186e-05,-0.0023924615,-0.008034503,-0.005032251,-0.0012458009,-7.361204e-05,0.0066129724,0.0019804523,0.010084571,0.00042331274,0.0050036735,-0.005575862,0.0007540197,-0.002045757,-0.002295838,-0.0006252192,0.00067864865,-0.003921216,-0.00032248677,0.0027242757,0.0018681622,-0.0016059019,0.0051675066,-0.006644551,0.004617078
prolaziti,0.7220049,-0.064307004,0.068188354,-0.09508881,0.038559634,0.16471098,0.41336688,0.4494635,-0.19846307,0.07459688,0.021103563,-0.035963707,0.021891052,0.028289458,-0.017288836,0.0027385242,-0.013190182,-0.0024503362,0.024810188,-0.0050262036,-0.01952737,-0.0050190287,0.0068210037,0.012849017,-0.0021963515,0.0004405575,-0.0025251177,-0.012439992,-0.010757806,-0.0025033858,0.010269246,0.0028246657,0.0075154,0.010936974,0.021041416,-3.0639043e-05,-0.013612876,-0.000404417,0.012743715,-0.03223705,0.006704635,-0.020883456,-0.014371185,0.0027365221,0.010453782,0.004755563,-0.019173322,0.04141548,-0.049824577,-0.043130487
