verb,dim_001,dim_002,dim_003,dim_004,dim_005,dim_006,dim_007,dim_008,dim_009,dim_010,dim_011,dim_012,dim_013,dim_014,dim_015,dim_016,dim_017,dim_018,dim_019,dim_020,dim_021,dim_022,dim_023,dim_024,dim_025,dim_026,dim_027,dim_028,dim_029,dim_030,dim_031,dim_032,dim_033,dim_034,dim_035,dim_036,dim_037,dim_038,dim_039,dim_040,dim_041,dim_042,dim_043,dim_044,dim_045,dim_046,dim_047,dim_048,dim_049,dim_050
prijaviti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prikazati,-0.71282303,-0.0736354,0.05322972,0.06748316,0.029049257,0.08015519,-0.09432707,0.052357946,-0.50634223,0.43209055,0.03618849,-0.029656945,-0.09301595,0.04977371,0.028026253,-0.0061134985,0.0063000578,-0.0027787772,-0.03151928,0.0016447554,-0.0017791134,-0.001443472,-0.021178765,-0.0013484962,0.016095558,0.0005330604,0.001942564,-0.005108868,0.011221711,-0.0014538366,0.007760055,-0.0009607645,0.0020925824,-0.011141397,-0.002319247,0.0005953377,0.005083388,0.012073405,0.002597271,-0.011506192,-0.009468395,-0.01357725,0.004724551,-0.011626192,-0.0007121936,0.0048616836,-0.005242109,0.0050788354,-0.0004069239,-0.002900004
prikazivati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prikačiti,-0.71138394,-0.073424414,0.05476459,0.07166892,0.025206776,0.085915394,-0.096684866,0.05317075,-0.5085291,0.4291365,0.053731333,-0.027008547,-0.0914981,0.048715387,0.027214898,-0.0055176523,0.0062833996,-0.0026901085,-0.030032694,0.0018172035,-0.0014816887,-0.0016965421,-0.019405022,-0.00076352543,0.014303741,-5.595616e-05,0.0010787778,-0.003946919,0.010404323,-0.0011543956,0.0051126727,-0.0012986507,0.005276765,-0.0075856373,0.0003288799,0.0021544397,0.003957499,0.010635828,0.0040488355,-0.010092943,-0.0033117277,-0.008151018,0.0027232855,-0.011859794,-0.0013902076,0.0038684374,-0.002828608,0.005667175,0.0010781686,-0.0027884096
prikloniti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prikovati,-0.71096045,-0.07336523,0.054427285,0.0711499,0.02501384,0.0851898,-0.095838904,0.05271509,-0.50549656,0.43597454,0.045883544,-0.028421298,-0.087541245,0.04732946,0.02636718,-0.0058816574,0.005688089,-0.003080366,-0.028690487,0.0018221543,-0.0015885496,-0.0012804421,-0.018458119,-0.0010310141,0.013555027,-7.2804464e-06,0.0013924532,-0.0027286126,0.009582336,-0.0017579693,0.0056498675,-0.0013239251,0.0050407634,-0.007882949,0.00018806348,0.0033832612,0.0036259876,0.008955565,0.003105135,-0.010906449,-0.00270349,-0.008378739,0.00062887964,-0.010756164,-0.0032350947,0.0035724381,-0.0011434038,0.006818463,0.0021229342,-0.0028580767
prikriti,-0.7119168,-0.07350407,0.055929646,0.07498701,0.024233596,0.07823916,-0.093317255,0.051893014,-0.50356686,0.43719757,0.046121687,-0.028476564,-0.08844871,0.047964483,0.026830228,-0.0059027704,0.005877329,-0.0029625113,-0.02985611,0.0017696191,-0.0016260706,-0.001341911,-0.019467799,-0.0010770692,0.014536158,0.0002575311,0.0015794098,-0.0042177485,0.009913619,-0.0016807115,0.0062652235,-0.0011524947,0.004122591,-0.009224445,-0.0007535162,0.0020168796,0.0042082714,0.0111282095,0.0027469315,-0.009065786,-0.0035804037,-0.009152,0.0014589994,-0.011292705,-0.0033743812,0.006070453,-0.0034125487,0.006498202,0.0013031317,-0.0030037523
prikupiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prilagati,-0.6730489,-0.06886346,0.054769352,0.06523475,0.026018567,0.08042835,-0.093683936,0.05689513,-0.47587162,0.409462,0.04266314,-0.025483796,-0.06655236,0.036778923,0.02382639,-0.004767411,0.005853993,-0.0028154661,-0.034874678,0.0018479906,-0.002399954,0.000821482,-0.02443071,0.0011664259,0.018113947,0.0016567733,-0.0045262147,-0.0119391,0.012282146,-0.004269123,0.0040769004,0.010987074,-0.0015296689,-0.019786572,-0.005717642,-0.0052715945,0.0003500239,-0.007162938,0.0052455086,-0.019002443,-0.022568904,0.07311416,0.0018469295,0.01763697,-0.013528415,0.05830244,-0.09604359,0.009170814,0.29006845,0.07830906
prilaziti,-0.7120579,-0.073046945,0.05334526,0.06720099,0.025345525,0.088471174,-0.09947628,0.046795443,-0.50456977,0.43008462,0.035497002,-0.02824507,-0.081008434,0.05738324,0.030937793,-0.004112177,0.01009654,-0.0053720535,-0.033763025,-0.00076418434,-0.0010112013,-0.0015109725,-0.02401276,-0.0011949847,0.01835579,0.0010658883,-0.0018064511,-0.01153015,0.013522944,-0.012641437,-0.00080435973,-0.00210294,0.00072458026,-0.020674922,-0.008572583,-0.006065508,0.0032923638,0.015357568,-0.0007236662,-0.025069118,-0.022763496,-0.015363018,0.013227504,-0.02189216,-0.0110324705,0.008064265,-0.034146193,0.0072954167,-0.018623276,0.0045513907
prilepiti,-0.71134233,-0.07342376,0.0547324,0.07159868,0.025179192,0.08578721,-0.09649517,0.053065863,-0.50721663,0.43391052,0.045493025,-0.02775366,-0.076007694,0.05392948,0.02876987,-0.0057113306,0.005685189,-0.0030670518,-0.030310143,0.0016827987,-0.0015978275,-0.0013468002,-0.02000626,-0.0010634237,0.014842742,0.0003955172,0.0014734628,-0.0042810896,0.009323362,-0.001762797,0.0061252513,-0.0010262331,0.003998404,-0.009389465,-0.00040535998,0.0015349208,0.003041714,0.009001761,0.0024231444,-0.012529378,-0.0040009865,-0.008469217,0.00041041547,-0.010545239,-0.005599246,0.0041711777,-0.0025085337,0.00799789,0.00039187426,-0.0029494711
priličiti,-0.71096045,-0.07336523,0.054427285,0.0711499,0.02501384,0.0851898,-0.095838904,0.05271509,-0.50549656,0.43597454,0.045883544,-0.028421298,-0.087541245,0.04732946,0.02636718,-0.0058816574,0.005688089,-0.003080366,-0.028690487,0.0018221543,-0.0015885496,-0.0012804421,-0.018458119,-0.0010310141,0.013555027,-7.2804464e-06,0.0013924532,-0.0027286126,0.009582336,-0.0017579693,0.0056498675,-0.0013239251,0.0050407634,-0.007882949,0.00018806348,0.0033832612,0.0036259876,0.008955565,0.003105135,-0.010906449,-0.00270349,-0.008378739,0.00062887964,-0.010756164,-0.0032350947,0.0035724381,-0.0011434038,0.006818463,0.0021229342,-0.0028580767
priljubiti,-0.71195346,-0.0735102,0.050923716,0.071715295,0.029158538,0.08038997,-0.09408309,0.052128408,-0.50408596,0.43689927,0.046074618,-0.028504688,-0.08826975,0.047824603,0.026737195,-0.0059316056,0.005883772,-0.0030347323,-0.02959089,0.0018533976,-0.0016606778,-0.0013236741,-0.019397425,-0.001070878,0.014457085,0.00014738493,0.0014485656,-0.00397759,0.009861463,-0.0017165223,0.00612331,-0.0012029981,0.0041840374,-0.008477085,-0.00026352104,0.0022860086,0.003837518,0.010797592,0.003571599,-0.010487124,-0.003948263,-0.010206123,0.0016051984,-0.0110802455,-0.00332486,0.0054030414,-0.001476152,0.005561732,0.0025934435,-0.0027862415
priložiti,-0.59222746,-0.061007522,0.044995345,0.05742392,0.025000168,0.07157739,-0.07572179,0.048535846,-0.41355535,0.36407816,0.038468286,-0.023626253,-0.0733715,0.038882993,0.01614361,-0.0047699,0.0044135167,-0.0028306704,-0.023134427,0.001866129,-0.0015792542,0.0006629946,0.01875761,0.00018220043,0.035851717,0.004331867,-0.002352846,-0.0120985,0.015372278,0.00035507663,0.0056133433,0.009496211,-0.0018461512,-0.0122415805,-0.0018074345,-0.0072889007,0.009001274,-0.00015031309,0.019524796,-0.020059144,-0.045324013,0.49499997,-0.032111663,-0.037607476,-0.0031517257,-0.0359286,0.078888156,0.0097013395,-0.22022665,-0.064304665
primaknuti,-0.711511,-0.0734931,0.05733419,0.06781705,0.025232406,0.08695739,-0.10105136,0.04696686,-0.5029638,0.43525875,0.0456951,-0.02807264,-0.08519148,0.043926265,0.009799325,-0.0066225464,0.0057295975,-0.0030010554,-0.029104395,0.0016335815,-0.0015409527,-0.00079574547,-0.0111928135,-0.0003770625,-0.020720437,0.039445262,0.0035110654,-0.010578034,0.017889183,-7.808342e-05,0.008814018,-0.0026952394,0.0028786263,-0.009329062,-0.0033991113,0.0027888052,0.009031025,0.0189676,0.0031809316,-0.015250753,-0.002775948,-0.016365362,1.4836661e-05,-0.010166923,0.00111918,0.007140884,-0.0053792465,0.018104352,-0.009961753,-0.0017196586
primati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primicati,-0.71116036,-0.07342601,0.050385445,0.070241384,0.024892887,0.08494587,-0.09571564,0.052679025,-0.50525475,0.4353705,0.045805786,-0.028427685,-0.08707289,0.046930373,0.025934596,-0.005939854,0.0056998506,-0.0031871414,-0.025609896,0.00223535,-0.001659789,-0.0006419427,-0.009124415,-7.178636e-05,-0.01840659,0.03335047,0.0025060785,-0.0055658617,0.015617911,-0.0016972646,0.006370187,-0.002149859,0.0060875895,-0.0054897172,-0.00040606572,0.0041763755,0.0072676763,0.014066054,0.0039446396,-0.011412838,-0.0032827856,-0.009727477,-0.0004891178,-0.011601088,-0.0032723232,0.0034657419,0.0013531321,0.008241741,0.0014706255,-0.0007510101
primiriti,-0.7111305,-0.07347684,0.058254372,0.07004284,0.030141797,0.0862778,-0.091210775,0.05824018,-0.49702317,0.43773025,0.046346422,-0.028657673,-0.08913597,0.048225824,0.026952714,-0.0061040404,0.005751687,-0.0028083674,-0.027795069,0.0019470172,-0.0017564353,-0.0010023962,-0.008427767,-0.0012652662,-0.018918589,-0.04586289,0.0015789166,-0.0068981913,0.016247895,0.0028201367,0.008794221,-0.0017940964,-0.01390441,-0.03223303,-0.011950787,-0.003229263,0.01504073,0.018186942,0.006108745,-0.010388957,-0.009401156,-0.018601289,0.0033139056,-0.015860781,-0.009153043,0.011882601,-0.014320715,0.02982596,0.0008417588,0.004957316
primiti,-0.60496694,0.47195345,0.038197525,0.055288006,0.018171817,0.06574271,-0.07264704,0.0414527,-0.38989076,0.34799874,0.024129966,0.038968828,-0.06951144,0.03909674,0.017500421,0.069182746,-0.010387704,0.27716458,9.524718e-05,-0.16039312,0.05699382,-0.0027988397,-0.013546999,0.0032324065,0.010654219,-0.00059407717,0.03750308,-0.002669076,0.00669228,0.0014847636,0.011955357,-0.004253828,0.0024257125,-0.0081612645,0.014365061,0.0026838214,0.0057636495,0.0051090117,0.0023992574,-0.008631205,-0.002022679,-0.0034920846,0.00022319524,-0.007759455,-0.0023165978,0.003349542,-0.0022798802,0.0043939184,0.007399582,-0.0012237927
primorati,-0.71096045,-0.07336523,0.054427285,0.0711499,0.02501384,0.0851898,-0.095838904,0.05271509,-0.50549656,0.43597454,0.045883544,-0.028421298,-0.087541245,0.04732946,0.02636718,-0.0058816574,0.005688089,-0.003080366,-0.028690487,0.0018221543,-0.0015885496,-0.0012804421,-0.018458119,-0.0010310141,0.013555027,-7.2804464e-06,0.0013924532,-0.0027286126,0.009582336,-0.0017579693,0.0056498675,-0.0013239251,0.0050407634,-0.007882949,0.00018806348,0.0033832612,0.0036259876,0.008955565,0.003105135,-0.010906449,-0.00270349,-0.008378739,0.00062887964,-0.010756164,-0.0032350947,0.0035724381,-0.0011434038,0.006818463,0.0021229342,-0.0028580767
prineti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prinositi,-0.47244143,0.37903604,0.030511506,0.04883297,0.015102663,0.053494595,-0.05846943,0.032739297,-0.30170697,0.26501253,0.014624099,0.011041522,-0.044914085,0.024194762,0.009884237,0.041157156,0.0072751837,0.009056042,-0.028657585,0.020014733,-0.017368564,0.0148940105,-0.020815883,0.03901932,0.014551816,0.0041849725,-0.11949804,0.22970515,0.024651444,0.37061465,-0.32923186,0.042096235,0.030384352,0.15373766,-0.3175077,0.019221226,0.0614253,0.01782266,0.0021764631,-0.0034974955,0.007400231,-0.0357069,0.0030761939,-0.013537744,-0.00025182863,-0.006890927,0.01776404,0.029515728,-0.062941924,-0.021038765
prinuditi,-0.7118807,-0.07349917,0.055581592,0.0735996,0.029699026,0.08239516,-0.09739105,0.05915092,-0.5003555,0.4380752,0.04629529,-0.028640272,-0.08897832,0.048186913,0.027027765,-0.005944199,0.0057679503,-0.0028847556,-0.030084668,0.0018298399,-0.0016744373,-0.0013645607,-0.01984543,-0.0010663548,0.014797453,0.00017962401,0.0014729989,-0.0044041444,0.0094810845,-0.0018729947,0.0061969073,-0.0011899768,0.0037137559,-0.008386738,-0.00019580379,0.0017264688,0.0031797711,0.011588569,0.0037170155,-0.009080442,-0.0038310068,-0.010947525,0.001237651,-0.010650762,-0.005067138,0.0060299165,-0.002965225,0.0068637133,0.0015446095,-0.0027323514
pripadati,-0.5883842,-0.060822748,0.04453361,0.056271672,0.021380948,0.07603567,-0.07916793,0.038061265,-0.416138,0.3538794,0.04514164,-0.021997537,-0.07343779,0.02867173,0.02833677,-0.0047310493,0.005420645,-0.0020687475,-0.027352685,0.0010191663,-0.0004018117,-0.00019139293,-0.015952757,-0.00072131667,0.009937857,0.00040339876,0.0016754951,0.016235545,-0.107271835,-0.019526634,0.009644392,0.0019986632,0.013064117,0.005660077,-0.00794456,-0.0015014937,0.0348582,0.020312902,-0.34070492,0.21239267,-0.11947918,-0.023923278,-0.3618526,0.004999227,-0.015040595,-0.012442153,0.008966498,-0.0035328108,0.012167636,-0.01137406
pripaliti,-0.7122517,-0.07355463,0.05247261,0.06570595,0.024584694,0.08437617,-0.09550859,0.052669268,-0.50599444,0.43513778,0.04566285,-0.028266585,-0.083924614,0.0340419,0.032359686,-0.0061477087,0.005904027,-0.0030015744,-0.031775884,0.001229982,-0.0008137956,-0.00034690474,-0.021125391,-0.0011524059,0.01540283,3.6770212e-05,0.0015440336,-0.0048037744,0.012460509,-0.0017098346,0.0076843305,-0.0013389597,0.004662475,-0.0092564635,-0.0012618215,0.0029024065,0.0036147772,0.009936549,0.00478402,-0.013705666,-0.007844057,-0.011106895,0.0053187883,-0.012216965,-0.002586112,0.009532252,-0.0039986568,0.0104396995,-0.0021556981,-0.0059679635
pripasti,-0.7075842,-0.072630495,0.052609585,0.066091314,0.024807941,0.08572151,-0.099907495,0.046359986,-0.49907464,0.43299416,0.046182517,-0.032775912,-0.0848652,0.03881805,0.030088784,-0.007792941,0.005825408,-0.0029902423,-0.029097471,0.0013556973,-0.00046154513,-0.00043739149,-0.016381783,-0.0013366431,0.010083572,0.000107857675,0.003085906,0.015116773,-0.080515824,-0.016194308,0.008651935,0.0001118029,0.011045658,3.984831e-06,-0.00323729,0.0048341,0.015562715,0.0071998304,0.00315981,-0.018786779,0.0109503,-0.002110464,0.08354546,-0.017472362,0.0014919618,0.01624478,0.0007355933,0.019291043,-0.0065841163,0.012315902
pripaziti,-0.7121954,-0.073547505,0.050814368,0.07095112,0.025162268,0.08596444,-0.09692597,0.05333421,-0.50967205,0.427699,0.053699885,-0.026750011,-0.087708995,0.03526552,0.033079717,-0.005665867,0.0064987564,-0.0026160595,-0.03282669,0.0014152068,-0.00067049183,-0.0007345697,-0.021748062,-0.0006079978,0.015920939,-3.1673502e-05,0.00090126356,-0.006076263,0.013233149,-0.0018454549,0.006652563,-0.00074426003,0.0053161015,-0.008515489,-0.00058002275,0.0018150352,0.0039010975,0.011680873,0.005781633,-0.010971497,-0.008660337,-0.0094077075,0.008539953,-0.013382519,0.00047912984,0.009453286,-0.0051960796,0.0065696808,-0.003458345,-0.0046177944
pripisati,-0.7057645,-0.07292494,0.052841213,0.06665236,0.025300065,0.089848645,-0.09357086,0.045097776,-0.4949981,0.43389738,0.045903377,-0.028249769,-0.088201985,0.047689963,0.026762007,-0.0059164986,0.005590902,-0.0031015214,-0.028344862,0.001749772,-0.0016511799,-0.0009904421,-0.01582096,-0.0013885472,0.009757519,0.00041233172,0.00244336,0.015933597,-0.08721969,-0.015951565,0.008271645,0.00024926735,0.010162453,0.0003039708,-0.0031616816,0.003067836,0.016489387,0.009778235,0.0032252732,-0.020261878,0.014926064,-0.003181005,0.10194441,-0.021809999,0.0014055338,0.0068719108,-0.0031517588,0.023927283,0.0044228374,0.028082395
pripiti,-0.7127187,-0.07362158,0.058056276,0.06969242,0.029902076,0.085364796,-0.089016244,0.051554475,-0.5049754,0.43265635,0.036302306,-0.029724957,-0.093393885,0.05000224,0.028224837,-0.0061157607,0.0062330286,-0.0026622412,-0.031945884,0.001580093,-0.0017549171,-0.0014704852,-0.021449149,-0.0013507709,0.016539212,0.0007169864,0.0020496359,-0.0054251435,0.011386933,-0.0012327246,0.008077134,-0.0009859601,0.0019536742,-0.012288628,-0.0027526668,1.9808209e-05,0.0041484353,0.012712717,0.0018497818,-0.011113527,-0.010352668,-0.0142055545,0.0073151267,-0.012258664,-0.00078881055,0.003001359,-0.00897977,0.0073761963,-2.9464916e-05,-0.0021757209
pripojiti,-0.71176225,-0.07348416,0.055267017,0.07261169,0.025806194,0.09033415,-0.090883315,0.05208832,-0.50526744,0.4353857,0.045686144,-0.028289225,-0.08404237,0.034339678,0.032240964,-0.0060470183,0.0057939333,-0.0029277683,-0.03166077,0.0013777959,-0.0008054502,-0.00034966329,-0.020808695,-0.0009209389,0.015344271,0.00017929012,0.0013710768,-0.004613171,0.012044535,-0.0023365917,0.007380169,-0.0008628647,0.00491105,-0.00957918,-0.0009304849,0.0030959172,0.0028438189,0.0096440725,0.0036642028,-0.01170159,-0.007235609,-0.009816577,0.0057180575,-0.0116493795,-0.0028086498,0.0066711167,-0.0038204666,0.009166491,-0.0004575431,-0.0038963724
pripremati,-0.7121597,-0.07353997,0.055779073,0.07382331,0.02974972,0.08212927,-0.095890194,0.053020332,-0.50901103,0.42803138,0.053764895,-0.026734984,-0.08792752,0.035437774,0.033179365,-0.005709469,0.006677596,-0.0024204177,-0.033063605,0.0013888385,-0.00068665063,-0.0007444754,-0.021889182,-0.00062381336,0.01633899,0.00014879816,0.0009976603,-0.006199776,0.012892617,-0.0016478467,0.0069596726,-0.000742047,0.0052852556,-0.009260152,-0.0009790312,0.0014687296,0.003795215,0.012077372,0.00467249,-0.0090649,-0.00796075,-0.009743459,0.008921833,-0.013049579,0.00061572186,0.011788523,-0.005999796,0.005847709,-0.0048667057,-0.004598486
pripretiti,-0.71147144,-0.073441096,0.05023754,0.070016555,0.024815459,0.08469267,-0.095476635,0.05257816,-0.50511944,0.43626586,0.045945685,-0.028469289,-0.08779273,0.047488995,0.026500095,-0.005885235,0.0056990986,-0.0031495662,-0.029013699,0.0018492957,-0.0016155981,-0.0012964994,-0.018839724,-0.0010427833,0.013794697,-1.3140643e-05,0.0013775218,-0.0032424252,0.009844115,-0.0018180116,0.0057401787,-0.0012709255,0.004672918,-0.007864068,0.00013923351,0.0030355179,0.0037545639,0.009599888,0.003668674,-0.011364457,-0.0034515376,-0.009021269,0.00090696715,-0.0109846145,-0.003311567,0.0036081665,-0.001039102,0.006531236,0.0027140079,-0.0028353005
prirediti,-0.7113423,-0.07348085,0.055890992,0.07365573,0.02630041,0.09256085,-0.096031316,0.04630882,-0.50221014,0.43475014,0.045689903,-0.027668511,-0.07596663,0.054709554,0.02910952,-0.005703855,0.0056211413,-0.0030494314,-0.02852684,0.0018906975,-0.0016232706,-0.0009715357,-0.009788549,-0.0010516295,-0.015833892,-0.04160783,0.0014833151,-0.0075681545,0.015652694,0.0017663668,0.008614502,-0.00049884233,-0.01126889,-0.029392473,-0.009454055,-0.0032589643,0.011420901,0.012670739,0.0014491156,-0.01704484,-0.008873861,-0.008102069,0.0032459425,-0.015011655,-0.007418636,0.0059298277,-0.0055460753,0.013717259,-0.00216778,0.0026329139
prisetiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prisećati,-0.71159446,-0.07308781,0.05491836,0.071926884,0.025316333,0.08624071,-0.097074315,0.05339153,-0.5099178,0.42665616,0.04912598,-0.026850007,-0.09366168,0.049513984,0.027700255,-0.0029617138,-0.0022167987,-0.0080684265,-0.030969016,-0.0015086967,0.0015555237,-0.0028697988,-0.020320617,-0.0018559858,0.014491104,-2.7934246e-05,0.004300658,-0.0041455016,0.010730525,-0.0009243337,0.007070585,-0.0032409292,0.004836351,-0.008078918,0.0011250785,0.0020453264,0.0048152935,0.011653551,0.0036417544,-0.009829868,-0.004555554,-0.008812672,0.0035363396,-0.012026438,-0.0006230247,0.0029770555,-0.002478202,0.0060713696,-0.0020923333,-0.002794677
prisiliti,-0.71096045,-0.07336523,0.054427285,0.0711499,0.02501384,0.0851898,-0.095838904,0.05271509,-0.50549656,0.43597454,0.045883544,-0.028421298,-0.087541245,0.04732946,0.02636718,-0.0058816574,0.005688089,-0.003080366,-0.028690487,0.0018221543,-0.0015885496,-0.0012804421,-0.018458119,-0.0010310141,0.013555027,-7.2804464e-06,0.0013924532,-0.0027286126,0.009582336,-0.0017579693,0.0056498675,-0.0013239251,0.0050407634,-0.007882949,0.00018806348,0.0033832612,0.0036259876,0.008955565,0.003105135,-0.010906449,-0.00270349,-0.008378739,0.00062887964,-0.010756164,-0.0032350947,0.0035724381,-0.0011434038,0.006818463,0.0021229342,-0.0028580767
prisiti,-0.7112398,-0.07295499,0.05467628,0.071621306,0.025221907,0.08623274,-0.0986293,0.049433704,-0.50376964,0.43636855,0.04660895,-0.033277497,-0.08772542,0.047678135,0.026589915,-0.007721932,0.005715492,-0.002991908,-0.029024668,0.0015632826,-0.0008949803,-0.0015392023,-0.018874107,-0.0012406464,0.013981817,-9.081855e-05,0.0023762265,-0.0033364033,0.009972205,-0.001791287,0.0059141084,-0.0018225507,0.0046709385,-0.008122444,1.8175613e-05,0.0027536985,0.0035600895,0.009676416,0.0029024824,-0.01151084,-0.003013021,-0.008584437,0.001248826,-0.011476639,-0.003049879,0.004116668,-0.0012259363,0.006259505,0.0013170443,-0.0028344835
priskočiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pristajati,-0.70965165,-0.072460935,0.057712313,0.07337491,0.024654495,0.08237148,-0.08726303,0.050811037,-0.50024307,0.43441334,0.04738145,-0.028802756,-0.088641696,0.047622923,0.026422532,-0.004270296,0.0033906384,-0.004794406,-0.0013132744,0.005232242,-0.0050242604,0.0024504021,-0.030166715,-0.0012587785,0.019884882,0.00024921872,-0.0035836701,-0.011723767,0.011013294,0.004720325,-0.0023460828,0.034831338,-0.0018154363,-0.02149545,0.03760888,0.00062195567,0.013861979,0.021080447,0.0034578582,-0.008968725,-0.005006775,-0.030419437,0.00499366,-0.024659066,-0.006519087,-0.0106511,-0.025680192,0.035061397,-0.050827604,-0.015177682
pristati,-0.7088985,-0.07230191,0.05767559,0.07339814,0.024647813,0.08238083,-0.087270714,0.05080763,-0.500067,0.4329474,0.04850527,-0.02931111,-0.089030266,0.047775477,0.026502596,-0.0047737774,0.0056003146,-0.0033414883,-0.001320731,0.0065088184,-0.007444398,0.005180252,-0.030331066,-0.0025995278,0.020194463,0.00023618167,-0.003466852,-0.01221726,0.011297494,0.004637209,-0.0029266297,0.03557346,-0.0018548124,-0.021929115,0.038790427,0.00012866878,0.014300331,0.021833492,0.003805926,-0.008508122,-0.0053486936,-0.0324577,0.006202973,-0.02700139,-0.0058297543,-0.0123269195,-0.029884735,0.038048517,-0.061104193,-0.017841538
pristizati,-0.6946596,-0.07173817,0.0543919,0.07226262,0.019628668,0.08147101,-0.09346262,0.05160567,-0.49542367,0.42043328,0.035207614,-0.028717693,-0.08951657,0.047687236,0.026606943,-0.005779393,0.005791065,-0.002879159,-0.028126962,0.0018785587,-0.0017338223,-0.0014260141,-0.01638995,-0.0010467594,0.011738483,0.00047797844,0.001905403,-0.001412841,0.005143151,-0.0027244843,0.006409187,-0.001159509,0.0024909298,-0.013402294,-0.00034723477,0.0017883577,-0.007513325,0.010604936,0.0011600121,-0.009657011,-0.0067471056,-0.011750401,0.016107691,-0.008517223,-0.0034001672,0.001835968,-0.04701669,-0.075524814,0.040252876,-0.19633953
pristići,-0.71188533,-0.073499896,0.055554386,0.07379209,0.02008228,0.08325166,-0.09553792,0.05277842,-0.50740737,0.43155512,0.036363807,-0.029500647,-0.092179194,0.049255576,0.027640916,-0.005930279,0.006027073,-0.002876487,-0.030607661,0.001755386,-0.0016579186,-0.0013466447,-0.020000236,-0.0010614474,0.01486522,0.00039165237,0.0016599429,-0.0039402414,0.010695482,-0.002387557,0.006728284,-0.0005675772,0.0035322816,-0.010034846,-0.0012444028,0.0024168591,0.004761934,0.009689434,0.0018505492,-0.009606451,-0.0059111286,-0.008165885,0.0021162583,-0.010847736,-0.0020644765,0.0026550828,-0.0033514667,0.006449386,0.0003164376,-0.0022464534
